"GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","P_SNPWISE_MEAN","P_SNPWISE_TOP1"
"FBgn0036491",3,15288958,15310942,356,55,166,1.1016,0.13531,0.091549,0.23804
"FBgn0032365",1,11509832,11531444,455,47,166,1.1016,0.13532,0.5864,0.036463
"FBgn0032642",1,17471231,17492037,282,51,166,1.1012,0.1354,0.26155,0.081703
"FBgn0036859",3,19259351,19284168,340,51,166,1.1008,0.1355,0.15653,0.13571
"FBgn0004832",6,4092955,4114197,370,53,166,1.1007,0.13552,0.12226,0.18277
"FBgn0020385",4,10686534,10713316,376,39,166,1.1005,0.13555,0.11065,0.1996
"FBgn0028979",1,22009208,22035734,260,38,166,1.0994,0.13579,0.12046,0.18272
"FBgn0267964",1,19596569,19741561,1798,96,166,1.0993,0.13583,0.12709,0.17997
"FBgn0038147",4,13379059,13405197,409,64,166,1.0989,0.1359,0.64253,0.035958
"FBgn0032864",1,20451585,20473444,247,41,166,1.0988,0.13592,0.04837,0.44651
"FBgn0033304",2,8560499,8582147,444,44,166,1.0983,0.13603,0.20123,0.11528
"FBgn0033501",2,10246686,10271276,498,64,166,1.0982,0.13606,0.070537,0.31929
"FBgn0051301",4,15336205,15358012,425,51,166,1.0982,0.13607,0.36385,0.059468
"FBgn0264829",4,12248737,12272879,391,49,166,1.098,0.13611,0.074462,0.28576
"FBgn0261575",4,25334761,25356921,568,89,166,1.0973,0.13625,0.46846,0.048765
"FBgn0053688",3,16189220,16209926,452,71,166,1.0971,0.13629,0.19922,0.10747
"FBgn0030787",6,16775115,16797008,413,65,166,1.0964,0.13645,0.11603,0.19067
"FBgn0039228",4,24797621,24818677,446,68,166,1.095,0.13677,0.052024,0.44171
"FBgn0032150",1,9781961,9803107,262,54,166,1.0943,0.1369,0.10964,0.19749
"FBgn0004618",4,18357927,18382738,355,65,166,1.0943,0.13691,0.20239,0.11313
"FBgn0002838",4,26865852,26886562,457,44,166,1.0943,0.13692,0.071669,0.29115
"FBgn0265784",6,18356357,18387864,622,90,166,1.0943,0.13692,0.24077,0.096916
"FBgn0033491",2,10132338,10156206,322,37,166,1.0937,0.13704,0.1322,0.15731
"FBgn0031023",6,19485505,19528402,537,57,166,1.0927,0.13726,0.069757,0.33861
"FBgn0259101",6,11086273,11118148,359,78,166,1.0923,0.13735,0.36549,0.062189
"FBgn0026313",6,17589608,17616879,318,49,166,1.0914,0.13756,0.077973,0.28434
"FBgn0035600",3,5350211,5372798,530,68,166,1.091,0.13765,0.12052,0.18079
"FBgn0037026",3,20796868,20819272,87,24,166,1.0903,0.1378,0.17438,0.12179
"FBgn0265373",2,12042944,12066547,535,95,166,1.0899,0.13788,0.55823,0.04382
"FBgn0051075",4,26975624,26998517,489,45,166,1.0898,0.13789,0.1651,0.1387
"FBgn0039202",4,24512478,24533678,361,40,166,1.0897,0.13793,0.068358,0.32696
"FBgn0051601",1,22030727,22053877,293,44,166,1.0894,0.13798,0.10757,0.20383
"FBgn0039428",4,26446877,26467242,529,54,166,1.0891,0.13806,0.086289,0.25645
"FBgn0030009",6,8137949,8158705,330,73,166,1.089,0.13808,0.15281,0.15418
"FBgn0033426",2,9567427,9591847,607,86,166,1.0888,0.13812,0.13166,0.19115
"FBgn0032590",1,16597370,16620037,512,70,166,1.0887,0.13815,0.30742,0.073708
"FBgn0263109",2,5883895,5941363,683,45,166,1.0876,0.13839,0.19446,0.1141
"FBgn0052987",1,8853811,8874847,509,50,166,1.0862,0.13868,0.098907,0.22857
"FBgn0039016",4,22724007,22751091,659,97,166,1.0858,0.13878,0.15427,0.15717
"FBgn0040963",1,8970659,8991432,690,69,166,1.0853,0.1389,0.25366,0.088657
"FBgn0085267",3,10616499,10637439,530,57,166,1.0842,0.13913,0.086598,0.27111
"FBgn0037490",4,7237090,7258140,156,28,166,1.0841,0.13916,0.055102,0.40894
"FBgn0045495",1,7444826,7472247,863,65,166,1.0838,0.13923,0.16238,0.13598
"FBgn0030067",6,8891699,8913761,523,90,166,1.0837,0.13925,0.059917,0.40757
"FBgn0030105",6,9206872,9227466,473,83,166,1.0837,0.13925,0.36474,0.06543
"FBgn0039498",4,27231267,27252330,235,34,166,1.0828,0.13945,0.1463,0.15167
"FBgn0034145",2,16597654,16634894,755,97,166,1.0826,0.13949,0.16318,0.15399
"FBgn0040388",6,2434167,2480043,652,92,166,1.0821,0.13961,0.63666,0.039456
"FBgn0034114",2,16312186,16334801,456,82,166,1.082,0.13962,0.37809,0.062305
"FBgn0032796",1,19492335,19518764,152,29,166,1.0817,0.13969,0.17059,0.13387
"FBgn0032149",1,9780882,9801958,270,56,166,1.0817,0.1397,0.12128,0.18483
"FBgn0042133",1,20638912,20660079,191,30,166,1.0816,0.13971,0.089376,0.24717
"FBgn0029997",6,8084250,8112095,406,88,166,1.0803,0.14001,0.24478,0.10364
"FBgn0031865",1,6850905,6880389,534,71,166,1.0802,0.14003,0.11128,0.20635
"FBgn0036920",3,19917194,19938508,183,50,166,1.08,0.14008,0.087608,0.26078
"FBgn0039443",4,26626688,26647557,507,62,166,1.0798,0.14011,0.42221,0.053577
"FBgn0030027",6,8242670,8282462,515,106,166,1.0798,0.14011,0.075497,0.32421
"FBgn0038804",4,20552486,20574067,400,76,166,1.0796,0.14017,0.12646,0.18567
"FBgn0036492",3,15290915,15312785,397,59,166,1.0789,0.14031,0.095603,0.24662
"FBgn0029639",6,2875186,2895914,211,64,166,1.0786,0.14038,0.45324,0.049757
"FBgn0027549",3,8100368,8123406,189,36,166,1.078,0.14053,0.38551,0.061135
"FBgn0262473",4,26789041,26852403,1244,85,166,1.0773,0.14068,0.1425,0.15985
"FBgn0283467",1,15244819,15266304,350,71,166,1.0772,0.1407,0.15271,0.15885
"FBgn0028667",3,11463291,11483972,420,82,166,1.077,0.14073,0.15807,0.16958
"FBgn0033341",2,8890566,8911375,644,106,166,1.0767,0.1408,0.14623,0.16153
"FBgn0043002",1,8427405,8447996,395,57,166,1.0767,0.14081,0.098888,0.22098
"FBgn0019925",4,15333653,15356176,492,50,166,1.076,0.14096,0.31416,0.073322
"FBgn0036372",3,13473533,13496280,325,47,166,1.0753,0.14113,0.10661,0.23218
"FBgn0039017",4,22731150,22753081,582,95,166,1.074,0.14141,0.16167,0.15726
"FBgn0029716",6,4548072,4570317,378,96,166,1.074,0.14142,0.38401,0.065615
"FBgn0289108",4,21651186,21672972,350,62,166,1.0735,0.14152,0.057849,0.41999
"FBgn0039203",4,24514794,24537533,376,45,166,1.0726,0.14172,0.077046,0.301
"FBgn0259110",6,15936936,15983159,237,61,166,1.0725,0.14174,0.071207,0.34534
"FBgn0031942",1,7742170,7763186,628,52,166,1.0725,0.14175,0.3966,0.059927
"FBgn0262808",4,14246108,14266930,280,59,166,1.0722,0.1418,0.10094,0.23571
"FBgn0085305",4,15915629,15937577,219,29,166,1.0718,0.14192,0.12865,0.17723
"FBgn0263974",4,18581027,18660137,1578,128,166,1.0714,0.14199,0.090584,0.27558
"FBgn0259795",2,16524943,16547086,531,74,166,1.0713,0.14203,0.39041,0.062698
"FBgn0032066",1,8755273,8778710,692,57,166,1.0708,0.14212,0.1644,0.14988
"FBgn0032382",1,11839958,11862881,624,63,166,1.0706,0.14217,0.56412,0.04134
"FBgn0053284",3,21113753,21134884,164,29,166,1.0706,0.14217,0.31098,0.073502
"FBgn0030482",6,13386899,13411224,184,54,166,1.0704,0.14221,0.30711,0.078611
"FBgn0039462",4,26935534,26957248,534,50,166,1.0704,0.14222,0.065683,0.34873
"FBgn0005696",4,27229163,27251228,267,30,166,1.0704,0.14223,0.1407,0.16626
"FBgn0033072",2,6197219,6219468,444,57,166,1.0701,0.14229,0.098779,0.2357
"FBgn0020379",4,10351760,10388068,722,55,166,1.07,0.1423,0.26634,0.09179
"FBgn0000221",6,4094342,4115791,383,52,166,1.0698,0.14234,0.12098,0.19808
"FBgn0050495",2,7646895,7669061,442,50,166,1.0679,0.14279,0.21244,0.11339
"FBgn0085217",2,15417091,15438023,360,69,166,1.0674,0.14289,0.23488,0.10623
"FBgn0002948",6,11570772,11595750,158,43,166,1.0661,0.14319,0.17292,0.14008
"FBgn0008635",6,18371549,18395242,471,75,166,1.0647,0.1435,0.27893,0.088193
"FBgn0023178",4,26445462,26466141,546,53,166,1.0644,0.14358,0.098274,0.24072
"FBgn0011481",4,18182494,18209595,464,53,166,1.0641,0.14364,0.15591,0.15702
"FBgn0266710",6,14708273,14728942,315,45,166,1.0636,0.14376,0.27091,0.089665
"FBgn0039175",4,24240460,24262679,390,57,166,1.0633,0.14383,0.41445,0.059979
"FBgn0040475",3,9700422,9723827,387,51,166,1.0623,0.14404,0.081583,0.29525
"FBgn0029966",6,7864394,7886847,363,68,166,1.0623,0.14406,0.1471,0.16286
"FBgn0032871",1,20640189,20660898,172,30,166,1.0621,0.1441,0.097256,0.23777
"FBgn0034473",2,19759461,19781233,198,27,166,1.0621,0.1441,0.11383,0.20775
"FBgn0038330",4,15357816,15379945,388,51,166,1.0621,0.1441,0.33207,0.073187
"FBgn0035192",3,1225726,1252025,578,47,166,1.0618,0.14417,0.81569,0.028332
"FBgn0265598",6,18505428,18582809,451,41,166,1.061,0.14435,0.60697,0.041308
"FBgn0034156",2,16756804,16779238,675,74,166,1.0609,0.14437,0.15013,0.1685
"FBgn0032265",1,10521821,10543647,732,89,166,1.0606,0.14445,0.55007,0.046396
"FBgn0034528",2,20610914,20633429,97,27,166,1.06,0.14456,0.10273,0.22685
"FBgn0283525",1,1137822,1159449,478,61,166,1.0597,0.14465,0.089635,0.28206
"FBgn0087013",4,4639176,4664624,134,32,166,1.0591,0.14477,0.12637,0.19452
"FBgn0011474",4,14306038,14330494,582,97,166,1.0591,0.14477,0.22064,0.11271
"FBgn0026602",2,7233024,7255776,181,30,166,1.0589,0.14483,0.34355,0.068613
"FBgn0030592",6,14875952,14906891,510,49,166,1.0583,0.14496,0.25636,0.094512
"FBgn0036875",3,19482053,19507723,237,51,166,1.058,0.14504,0.074749,0.33346
"FBgn0023388",1,21124439,21152347,160,31,166,1.0577,0.14509,0.11839,0.20176
"FBgn0035957",3,9037439,9058724,426,79,166,1.0577,0.1451,0.48197,0.053462
"FBgn0050096",2,16310815,16332124,483,82,166,1.0576,0.14513,0.41086,0.061809
"FBgn0000500",4,4179692,4200260,138,25,166,1.0574,0.14517,0.093816,0.26102
"FBgn0004378",3,1231568,1255910,600,50,166,1.0569,0.14528,0.80376,0.029925
"FBgn0034540",2,20636360,20671070,117,25,166,1.0567,0.14531,0.24258,0.095992
"FBgn0259212",4,5160004,5227456,557,85,166,1.0565,0.14537,0.24545,0.10845
"FBgn0263047",4,22371340,22392147,251,52,166,1.0563,0.14541,0.13008,0.18174
"FBgn0052301",3,2234478,2258614,464,34,166,1.0549,0.14573,0.23335,0.1031
"FBgn0038646",4,18717573,18738468,398,81,166,1.0548,0.14576,0.10615,0.24473
"FBgn0023001",3,7124516,7153074,674,72,166,1.0545,0.14582,0.13731,0.18016
"FBgn0053689",3,16190229,16210926,459,73,166,1.0545,0.14582,0.22987,0.10454
"FBgn0261679",4,15338048,15360391,444,55,166,1.0543,0.14588,0.39604,0.062219
"FBgn0261680",4,15338048,15360391,444,55,166,1.0543,0.14588,0.39604,0.062219
"FBgn0038165",4,13657046,13684542,678,89,166,1.0538,0.14598,0.072674,0.35077
"FBgn0038566",4,18071048,18092583,319,63,166,1.0537,0.146,0.084782,0.29532
"FBgn0052238",3,4638276,4660305,558,108,166,1.0537,0.14601,0.21087,0.12769
"FBgn0038659",4,18896609,18920755,478,70,166,1.0534,0.14607,0.057626,0.43355
"FBgn0034463",2,19647573,19669599,511,80,166,1.0534,0.14609,0.093302,0.28335
"FBgn0263873",1,19786365,19968424,4085,82,166,1.0532,0.14612,0.10923,0.23402
"FBgn0261617",6,9655442,9697066,621,97,166,1.0528,0.14622,0.16933,0.15041
"FBgn0025680",4,19202154,19225442,480,78,166,1.0527,0.14623,0.12764,0.20236
"FBgn0035344",3,2466259,2488448,603,69,166,1.0525,0.14629,0.25973,0.10058
"FBgn0028943",1,13525291,13545778,304,65,166,1.0523,0.14632,0.13016,0.19213
"FBgn0037351",4,5614474,5635947,20,7,166,1.052,0.14641,0.13919,0.16396
"FBgn0033526",2,10456001,10478540,423,62,166,1.0515,0.14652,0.12571,0.20993
"FBgn0035797",3,7545780,7570037,380,71,166,1.0515,0.14652,0.20448,0.12676
"FBgn0013810",1,17491401,17535515,854,81,166,1.0514,0.14654,0.086103,0.30828
"FBgn0026083",6,4107020,4140016,520,69,166,1.0511,0.14661,0.43095,0.06138
"FBgn0033451",2,9829776,9851163,382,63,166,1.0509,0.14665,0.09236,0.27097
"FBgn0062978",1,16694286,16726195,690,57,166,1.0497,0.14693,0.33852,0.075855
"FBgn0288739",6,22187174,22208049,268,23,166,1.0497,0.14693,0.35355,0.066502
"FBgn0262738",6,4312626,4375408,682,121,166,1.0497,0.14694,0.53638,0.052356
"FBgn0028421",6,11324187,11350084,295,76,166,1.0495,0.14697,0.067421,0.39481
"FBgn0283652",1,241039,262373,127,24,166,1.0491,0.14707,0.87716,0.027372
"FBgn0013746",1,8983818,9007379,560,64,166,1.049,0.14708,0.33407,0.076231
"FBgn0033202",2,7649104,7670588,438,49,166,1.0486,0.14719,0.23483,0.1092
"FBgn0029094",3,19608894,19630398,117,23,166,1.0485,0.14721,0.13558,0.18252
"FBgn0051613",1,21415193,21435721,5,4,166,1.0477,0.14739,0.12702,0.1763
"FBgn0027841",4,18649618,18671126,322,55,166,1.0469,0.14758,0.39751,0.064302
"FBgn0003209",1,8699880,8750660,1140,105,166,1.0464,0.14769,0.32386,0.080138
"FBgn0029965",6,7854948,7876968,185,53,166,1.0463,0.14771,0.10782,0.23941
"FBgn0038203",4,14099445,14120823,534,79,166,1.0461,0.14775,0.35343,0.072446
"FBgn0039204",4,24518047,24539815,364,42,166,1.0455,0.14789,0.094503,0.26836
"FBgn0036790",3,18550258,18586326,710,71,166,1.0454,0.14792,0.073725,0.34796
"FBgn0042111",4,27232335,27255249,273,36,166,1.0437,0.14831,0.14095,0.17333
"FBgn0030008",6,8135839,8157855,321,73,166,1.0435,0.14837,0.18227,0.1477
"FBgn0037801",4,10241518,10265268,546,68,166,1.0423,0.14864,0.35302,0.0742
"FBgn0022893",1,21616309,21639932,126,21,166,1.0414,0.14884,0.16045,0.16232
"FBgn0037082",3,21428628,21451363,125,24,166,1.0413,0.14887,0.17055,0.14588
"FBgn0264260",1,15766442,15786852,454,71,166,1.0399,0.14919,0.10812,0.24045
"FBgn0040235",6,9307915,9329223,152,51,166,1.0391,0.14937,0.44943,0.060769
"FBgn0034400",2,18826821,18856619,499,85,166,1.0389,0.14942,0.063993,0.42661
"FBgn0033558",2,10817430,10845709,641,87,166,1.0388,0.14945,0.22232,0.12283
"FBgn0262116",2,4176835,4198127,326,73,166,1.0388,0.14946,0.1626,0.16878
"FBgn0013334",4,15925100,15972124,676,48,166,1.0383,0.14957,0.15693,0.16022
"FBgn0031534",1,3439683,3462106,655,79,166,1.0378,0.14968,0.46766,0.056254
"FBgn0032363",1,11498399,11527081,735,56,166,1.0363,0.15003,0.52947,0.048293
"FBgn0261648",1,11424311,11455614,761,63,166,1.0362,0.15005,0.26229,0.096977
"FBgn0085366",6,7407253,7427693,165,28,166,1.0355,0.15023,0.11728,0.22584
"FBgn0037482",4,7174101,7196673,230,46,166,1.0353,0.15025,0.16605,0.15685
"FBgn0030304",6,11467058,11493233,19,9,166,1.0352,0.15029,0.18934,0.13478
"FBgn0024689",1,17468442,17491029,292,51,166,1.035,0.15032,0.42489,0.060384
"FBgn0001250",6,16742189,16793434,925,115,166,1.0345,0.15046,0.084268,0.33978
"FBgn0038098",4,12957775,12987471,501,61,166,1.0344,0.15048,0.076807,0.33412
"FBgn0036398",3,13992127,14030148,428,54,166,1.0342,0.15053,0.17903,0.1495
"FBgn0001291",2,10086480,10108556,473,65,166,1.0335,0.15068,0.053894,0.48685
"FBgn0030788",6,16777283,16799644,422,66,166,1.0335,0.15068,0.12849,0.20611
"FBgn0030841",6,17438990,17462543,337,54,166,1.0321,0.15101,0.1699,0.16167
"FBgn0032816",1,19726044,19747088,180,18,166,1.032,0.15104,0.19495,0.12817
"FBgn0052206",3,19330321,19422912,1069,82,166,1.0319,0.15105,0.54402,0.047739
"FBgn0038201",4,14089832,14113122,491,61,166,1.0318,0.15108,0.46542,0.05608
"FBgn0261787",1,20640755,20666178,227,32,166,1.0316,0.15113,0.081934,0.30978
"FBgn0263346",4,4649579,4722193,743,75,166,1.0316,0.15113,0.19734,0.1491
"FBgn0015904",3,12570672,12606018,825,111,166,1.0315,0.15114,0.13391,0.20521
"FBgn0035481",3,3944251,3974771,641,112,166,1.031,0.15126,0.073588,0.36969
"FBgn0001086",1,16300956,16323097,398,45,166,1.0308,0.15131,0.38442,0.069081
"FBgn0010350",3,8117762,8141675,339,57,166,1.0302,0.15145,0.21534,0.12141
"FBgn0264472",3,7935713,7956322,566,87,166,1.0298,0.15156,0.1241,0.22418
"FBgn0029968",6,7874660,7896976,428,67,166,1.0294,0.15164,0.13878,0.19308
"FBgn0263246",3,3238015,3259044,376,59,166,1.0294,0.15165,0.050724,0.54595
"FBgn0063261",4,16740741,16761334,372,61,166,1.0291,0.15173,0.1304,0.20139
"FBgn0038738",4,19852517,19874393,262,49,166,1.029,0.15174,0.50615,0.052616
"FBgn0035171",3,855396,881701,514,67,166,1.0286,0.15182,0.62715,0.044027
"FBgn0036329",3,12985135,13007418,395,73,166,1.028,0.15198,0.29165,0.087937
"FBgn0037870",4,11186092,11207285,216,39,166,1.0278,0.15202,0.057889,0.44336
"FBgn0037488",4,7231760,7254006,173,24,166,1.0278,0.15203,0.066025,0.4041
"FBgn0030034",6,8388940,8414516,412,85,166,1.0268,0.15227,0.33748,0.083042
"FBgn0034529",2,20613547,20638315,99,27,166,1.0263,0.15238,0.10108,0.25567
"FBgn0283712",6,12574385,12602193,388,109,166,1.0257,0.15252,0.25504,0.11131
"FBgn0035154",3,675942,697958,407,46,166,1.0257,0.15253,0.10272,0.26052
"FBgn0261996",4,27218673,27239468,311,28,166,1.025,0.15268,0.12447,0.20724
"FBgn0037377",4,5781879,5803383,176,28,166,1.0249,0.15271,0.16108,0.16289
"FBgn0031229",1,146029,167666,84,20,166,1.0246,0.15279,0.12101,0.21382
"FBgn0032048",1,8481868,8516845,680,91,166,1.0244,0.15281,0.69559,0.040193
"FBgn0029911",6,6828174,6853921,314,67,166,1.0242,0.15287,0.067917,0.41969
"FBgn0053460",2,15684092,15705232,429,68,166,1.0236,0.15301,0.13736,0.20585
"FBgn0036031",3,9690517,9713595,330,48,166,1.0236,0.15302,0.11433,0.23624
"FBgn0063497",2,18390713,18411467,422,77,166,1.0224,0.15329,0.2759,0.099515
"FBgn0260962",4,13042245,13066725,510,45,166,1.0223,0.15331,0.23502,0.11244
"FBgn0034092",2,16212112,16232627,354,66,166,1.022,0.15339,0.10369,0.26106
"FBgn0027086",3,22278665,22302810,90,13,166,1.022,0.1534,0.099047,0.25871
"FBgn0031662",1,4967312,4988567,271,52,166,1.0214,0.15353,0.10624,0.26037
"FBgn0083985",4,22370128,22391253,255,52,166,1.0212,0.15358,0.11405,0.22911
"FBgn0037081",3,21410388,21443134,159,23,166,1.0208,0.15368,0.13655,0.19548
"FBgn0010399",4,5498842,5533328,132,23,166,1.0206,0.15371,0.10372,0.25748
"FBgn0038130",4,13269721,13294527,418,59,166,1.0201,0.15384,0.11806,0.22936
"FBgn0288738",6,22182273,22203148,292,22,166,1.0198,0.1539,0.29675,0.086958
"FBgn0036580",3,16221081,16242038,422,59,166,1.0195,0.15399,0.37486,0.074966
"FBgn0033204",2,7653786,7675269,436,49,166,1.0187,0.15416,0.24023,0.11474
"FBgn0039009",4,22694254,22717278,324,66,166,1.0181,0.15431,0.40154,0.069399
"FBgn0052305",3,2238635,2262729,481,39,166,1.0175,0.15447,0.2052,0.12984
"FBgn0003074",2,8900900,8924069,834,130,166,1.0169,0.1546,0.060068,0.46831
"FBgn0029995",6,8074018,8097213,327,86,166,1.0164,0.15473,0.38662,0.076549
"FBgn0262544",3,3649068,3669724,293,59,166,1.0156,0.15491,0.17255,0.15908
"FBgn0030377",6,12166440,12188626,394,70,166,1.0155,0.15494,0.26982,0.10448
"FBgn0030270",6,11130474,11151835,267,65,166,1.0147,0.15512,0.24111,0.11916
"FBgn0036162",3,11453570,11475864,577,91,166,1.0145,0.15516,0.1166,0.25904
"FBgn0033203",2,7651855,7673408,446,48,166,1.0142,0.15524,0.20718,0.13657
"FBgn0039461",4,26866630,26890459,548,45,166,1.0129,0.15556,0.10958,0.24352
"FBgn0052786",6,3930847,3954265,377,75,166,1.0123,0.1557,0.70791,0.040601
"FBgn0053667",6,6461673,6482378,217,57,166,1.0121,0.15576,0.13313,0.20861
"FBgn0261624",6,20871814,20892626,344,49,166,1.012,0.15578,0.73474,0.039336
"FBgn0264443",1,19958684,20027282,1123,45,166,1.0119,0.1558,0.15583,0.17302
"FBgn0035455",3,3643405,3664771,303,58,166,1.0114,0.15591,0.20376,0.13571
"FBgn0030887",6,18013870,18038261,269,40,166,1.0104,0.15616,0.082888,0.34305
"FBgn0029837",6,6059131,6084857,147,32,166,1.0098,0.15629,0.22042,0.12355
"FBgn0031227",1,143539,165305,82,20,166,1.0091,0.15647,0.13174,0.20522
"FBgn0053635",1,147836,168664,74,18,166,1.009,0.1565,0.13181,0.20218
"FBgn0000116",3,9038781,9076027,635,81,166,1.0089,0.15651,0.38035,0.078247
"FBgn0035845",3,8150315,8175518,433,67,166,1.0087,0.15656,0.2041,0.13632
"FBgn0259211",2,17791132,17852820,1530,133,166,1.0081,0.1567,0.33371,0.086835
"FBgn0001229",3,9361511,9382497,441,56,166,1.0074,0.15688,0.10929,0.25627
"FBgn0038803",4,20550865,20583000,491,80,166,1.0069,0.157,0.11449,0.24623
"FBgn0035791",3,7487211,7508831,371,40,166,1.0068,0.15702,0.38099,0.074457
"FBgn0038737",4,19851610,19872600,265,52,166,1.0063,0.15715,0.48418,0.058054
"FBgn0028436",4,5846585,5867914,228,43,166,1.0061,0.15719,0.16509,0.16422
"FBgn0051342",4,12976041,13001543,422,43,166,1.0057,0.15728,0.1043,0.26982
"FBgn0062413",6,6651647,6678258,227,38,166,1.0057,0.15728,0.073905,0.39475
"FBgn0035981",3,9357377,9380300,480,59,166,1.0056,0.15731,0.098508,0.28245
"FBgn0003053",6,4607564,4637206,456,99,166,1.0054,0.15735,0.087965,0.3578
"FBgn0029963",6,7842481,7864244,131,42,166,1.0054,0.15736,0.18705,0.14964
"FBgn0000464",1,19576623,19742069,2068,102,166,1.0051,0.15743,0.14296,0.20621
"FBgn0038326",4,15347229,15369263,422,59,166,1.005,0.15744,0.41321,0.068728
"FBgn0054027",4,25093670,25119032,571,81,166,1.0047,0.15751,0.11215,0.25939
"FBgn0027791",6,1454363,1475996,51,14,166,1.004,0.15769,0.091071,0.29661
"FBgn0083945",1,10084088,10135736,1313,124,166,1.0038,0.15773,0.29086,0.099101
"FBgn0000594",3,12180733,12202528,481,49,166,1.0035,0.15782,0.32467,0.088543
"FBgn0032858",1,20405173,20426918,280,39,166,1.003,0.15792,0.27898,0.10053
"FBgn0050350",2,8816391,8837755,457,59,166,1.0023,0.15809,0.77965,0.03583
"FBgn0033538",2,10607662,10651807,987,110,166,1.0022,0.15813,0.20167,0.15069
"FBgn0259971",3,13288797,13309023,530,74,166,1.0018,0.15822,0.34777,0.084462
"FBgn0264566",3,21111653,21133415,178,28,166,1.0007,0.15848,0.39934,0.069007
"FBgn0032923",1,21148847,21170903,90,20,166,1.0006,0.1585,0.11466,0.24142
"FBgn0025800",6,8127041,8152279,310,68,166,1.0005,0.15854,0.18751,0.15427
"FBgn0250836",3,7120874,7141505,461,53,166,0.99975,0.15872,0.22353,0.1281
"FBgn0028690",4,5779493,5801569,189,29,166,0.99949,0.15878,0.18348,0.15138
"FBgn0283473",6,18778464,18816057,343,81,166,0.99932,0.15882,0.12251,0.25021
"FBgn0029809",6,5779487,5800919,108,37,166,0.9987,0.15897,0.50095,0.057653
"FBgn0032086",1,8984391,9005617,541,63,166,0.99863,0.15899,0.30957,0.093846
"FBgn0010611",2,16326090,16351242,538,88,166,0.9986,0.15899,0.39061,0.07931
"FBgn0031331",1,1324128,1345514,503,55,166,0.99809,0.15912,0.50318,0.055648
"FBgn0040321",3,8945021,8966551,350,40,166,0.99755,0.15925,0.19796,0.142
"FBgn0039010",4,22697786,22720762,343,69,166,0.99734,0.1593,0.33089,0.088622
"FBgn0014026",6,6520897,6543348,381,100,166,0.99686,0.15942,0.17921,0.17191
"FBgn0030103",6,9204876,9225699,461,81,166,0.99666,0.15947,0.42242,0.070158
"FBgn0037489",4,7234232,7256969,173,27,166,0.99656,0.15949,0.063806,0.45365
"FBgn0035792",3,7495540,7516217,337,44,166,0.99561,0.15972,0.48964,0.060795
"FBgn0030374",6,12076469,12097025,265,72,166,0.99436,0.16002,0.33234,0.09466
"FBgn0022740",2,17747405,17770517,693,84,166,0.99433,0.16003,0.14485,0.20597
"FBgn0038542",4,17740129,17773188,704,76,166,0.99435,0.16003,0.5768,0.053115
"FBgn0030010",6,8138783,8160686,355,75,166,0.9931,0.16033,0.18659,0.16057
"FBgn0032341",1,11090963,11116645,364,40,166,0.99297,0.16036,0.19319,0.14597
"FBgn0034335",2,18388393,18409223,415,75,166,0.99295,0.16037,0.26405,0.11024
"FBgn0011770",6,10318877,10339872,291,57,166,0.99256,0.16046,0.15942,0.18381
