"GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","P_SNPWISE_MEAN","P_SNPWISE_TOP1"
"FBgn0052797",6,2414925,2435855,199,54,166,0.73414,0.23143,0.33143,0.16854
"FBgn0039461",4,26866630,26890459,548,46,166,0.73403,0.23147,0.28303,0.19332
"FBgn0027552",3,3931008,3952465,675,76,166,0.73396,0.23149,0.19011,0.2919
"FBgn0038569",4,18151392,18174397,535,64,166,0.73391,0.2315,0.50767,0.10992
"FBgn0033638",2,11609479,11650941,778,85,166,0.73378,0.23154,0.30627,0.18166
"FBgn0001197",4,26856929,26879220,517,55,166,0.73355,0.23161,0.27811,0.19786
"FBgn0035617",3,5573669,5600390,379,66,166,0.73302,0.23177,0.23574,0.23469
"FBgn0029819",6,5867000,5889787,408,90,166,0.73214,0.23204,0.27976,0.20455
"FBgn0031286",1,814329,835861,319,50,166,0.73189,0.23212,0.36245,0.15276
"FBgn0029002",3,261200,285018,119,20,166,0.73158,0.23221,0.17266,0.31682
"FBgn0030291",6,11339049,11359847,237,65,166,0.73149,0.23224,0.24494,0.22732
"FBgn0260462",4,5227651,5261745,221,47,166,0.73114,0.23235,0.16986,0.32611
"FBgn0052179",3,17639562,17664280,204,29,166,0.73108,0.23237,0.47959,0.11569
"FBgn0050463",2,16663235,16742916,2092,140,166,0.73053,0.23253,0.67685,0.083956
"FBgn0002921",4,20938714,20986239,644,81,166,0.73052,0.23254,0.27012,0.20738
"FBgn0030778",6,16686131,16721145,470,93,166,0.73023,0.23262,0.20185,0.27944
"FBgn0020503",1,17374700,17419698,899,78,166,0.72978,0.23276,0.22753,0.24551
"FBgn0259916",3,8144681,8168900,450,72,166,0.72957,0.23283,0.15716,0.35886
"FBgn0034012",2,15321325,15349384,401,52,166,0.72917,0.23295,0.33931,0.16606
"FBgn0039232",4,24823952,24850488,520,73,166,0.72838,0.23319,0.49276,0.11378
"FBgn0036222",3,11912610,11934757,543,62,166,0.72775,0.23338,0.31925,0.17609
"FBgn0035323",3,2252919,2273615,431,67,166,0.72733,0.23351,0.16758,0.33692
"FBgn0015321",3,9688336,9710481,298,43,166,0.72712,0.23358,0.28252,0.19927
"FBgn0039028",4,22804483,22826178,585,52,166,0.7269,0.23364,0.11067,0.50585
"FBgn0001150",6,2417113,2438967,218,57,166,0.72681,0.23367,0.27047,0.20927
"FBgn0053126",1,1349837,1371821,554,56,166,0.72649,0.23377,0.11131,0.50424
"FBgn0034184",2,17038875,17063855,424,54,166,0.72636,0.23381,0.27234,0.20822
"FBgn0052373",3,7640548,7769123,2578,152,166,0.72608,0.2339,0.46363,0.12485
"FBgn0051342",4,12976041,13001543,422,43,166,0.72593,0.23394,0.23911,0.23582
"FBgn0030729",6,16255242,16276537,245,67,166,0.72593,0.23394,0.29541,0.1944
"FBgn0036264",3,12187791,12209030,412,54,166,0.72564,0.23403,0.16753,0.33701
"FBgn0263608",3,16227723,16249462,433,65,166,0.72555,0.23406,0.37927,0.14865
"FBgn0037339",4,5547663,5573652,115,32,166,0.72518,0.23417,0.26854,0.21055
"FBgn0040773",2,10038353,10060066,238,40,166,0.72436,0.23442,0.11791,0.4766
"FBgn0052057",3,10137454,10196108,1299,100,166,0.72427,0.23445,0.25054,0.22623
"FBgn0029878",6,6580776,6606954,105,36,166,0.7241,0.2345,0.17617,0.3261
"FBgn0032835",1,19952679,19973844,391,33,166,0.72371,0.23462,0.14815,0.38066
"FBgn0031142",6,21013390,21035888,91,22,166,0.72325,0.23476,0.28312,0.19967
"FBgn0039254",4,24935237,24957400,330,48,166,0.72314,0.2348,0.42141,0.13422
"FBgn0267105",4,7542008,7562298,251,36,166,0.7227,0.23493,0.13653,0.41123
"FBgn0051752",1,18829628,18851310,148,31,166,0.72258,0.23497,0.15581,0.36378
"FBgn0011661",6,8863012,8908332,801,137,166,0.72205,0.23513,0.65124,0.089495
"FBgn0051098",4,25281370,25302977,561,85,166,0.72198,0.23515,0.29143,0.19776
"FBgn0032590",1,16597370,16620037,512,71,166,0.7218,0.23521,0.26427,0.21731
"FBgn0263594",4,4393076,4417182,164,35,166,0.72177,0.23522,0.34633,0.16609
"FBgn0021847",2,6199782,6224122,449,58,166,0.72151,0.2353,0.15656,0.3626
"FBgn0033168",2,7417905,7438593,473,74,166,0.72113,0.23541,0.19692,0.28931
"FBgn0029854",6,6264972,6286724,247,88,166,0.72038,0.23564,0.25508,0.22909
"FBgn0038397",4,16050589,16077594,410,66,166,0.72018,0.23571,0.1749,0.32812
"FBgn0036266",3,12194123,12216022,478,60,166,0.71976,0.23584,0.21619,0.26369
"FBgn0030085",6,9078367,9099314,305,68,166,0.71965,0.23587,0.49127,0.11703
"FBgn0033654",2,11817170,11849825,659,81,166,0.71952,0.23591,0.42991,0.13488
"FBgn0263607",3,16224140,16246999,482,66,166,0.71945,0.23593,0.38242,0.1494
"FBgn0039192",4,24354081,24374980,346,44,166,0.71946,0.23593,0.2246,0.25728
"FBgn0037156",3,22255806,22276679,81,18,166,0.71918,0.23602,0.16016,0.35435
"FBgn0042179",3,4049770,4071923,433,88,166,0.71902,0.23606,0.46932,0.12293
"FBgn0034418",2,19123727,19147169,620,97,166,0.71786,0.23642,0.1773,0.32386
"FBgn0263400",4,20976504,20997936,406,64,166,0.71675,0.23677,0.35874,0.16053
"FBgn0015282",4,23919873,23941558,416,45,166,0.71672,0.23677,0.61064,0.094035
"FBgn0036997",3,20456944,20479592,126,29,166,0.71667,0.23679,0.63298,0.091033
"FBgn0086445",1,19117260,19139326,366,42,166,0.71654,0.23683,0.21105,0.27275
"FBgn0039237",4,24851659,24872165,172,42,166,0.71605,0.23698,0.17172,0.33465
"FBgn0031245",1,273385,301795,184,31,166,0.71561,0.23712,0.20807,0.2764
"FBgn0029789",6,5675253,5699473,363,78,166,0.71555,0.23713,0.38262,0.15359
"FBgn0038646",4,18717573,18738468,398,80,166,0.71475,0.23738,0.16119,0.36103
"FBgn0033110",2,6862996,6885819,498,69,166,0.71412,0.23758,0.29166,0.19903
"FBgn0038679",4,19086961,19141929,919,100,166,0.71384,0.23766,0.15851,0.36646
"FBgn0262739",2,13933387,13968089,859,101,166,0.71377,0.23768,0.40667,0.14274
"FBgn0038651",4,18740436,18768873,538,82,166,0.71337,0.23781,0.20793,0.28351
"FBgn0000459",6,16200598,16226750,306,43,166,0.71321,0.23786,0.21545,0.27407
"FBgn0033652",2,11746817,11824424,1439,135,166,0.71305,0.23791,0.3557,0.1665
"FBgn0261119",2,18437361,18461041,683,106,166,0.71278,0.23799,0.57553,0.10197
"FBgn0004914",1,8677226,8719611,913,87,166,0.71269,0.23802,0.25866,0.22599
"FBgn0004636",3,1849115,1872239,496,57,166,0.71227,0.23815,0.20723,0.27988
"FBgn0036386",3,13915882,13939000,599,80,166,0.71205,0.23822,0.89833,0.065023
"FBgn0032211",1,10289977,10312018,416,75,166,0.71191,0.23826,0.16988,0.34486
"FBgn0028853",1,15275000,15296047,432,75,166,0.71165,0.23834,0.22303,0.26234
"FBgn0035112",3,208068,228663,21,11,166,0.71159,0.23836,0.14793,0.3879
"FBgn0264302",3,7323544,7345226,397,61,166,0.71144,0.23841,0.13695,0.42733
"FBgn0264303",3,7323544,7345226,397,61,166,0.71144,0.23841,0.13695,0.42733
"FBgn0042693",4,18157757,18190049,763,72,166,0.71144,0.23841,0.42487,0.13762
"FBgn0085231",2,20742586,20763739,127,21,166,0.71137,0.23843,0.15476,0.37238
"FBgn0262124",2,3890285,3959425,862,79,166,0.71121,0.23848,0.20336,0.28907
"FBgn0040705",1,4444626,4465207,481,62,166,0.71087,0.23858,0.14406,0.40361
"FBgn0035227",3,1513414,1544034,662,85,166,0.71082,0.2386,0.58453,0.10087
"FBgn0025743",6,16600685,16624856,475,80,166,0.71037,0.23874,0.13449,0.43459
"FBgn0038394",4,16033498,16054832,547,61,166,0.71,0.23885,0.49639,0.11776
"FBgn0035235",3,1549813,1578608,685,85,166,0.70996,0.23886,0.62538,0.094466
"FBgn0052088",3,11718348,11742016,455,75,166,0.70955,0.23899,0.49934,0.11776
"FBgn0032210",1,10285859,10309847,445,73,166,0.70906,0.23914,0.1511,0.38936
"FBgn0004882",4,23250610,23290856,776,72,166,0.70904,0.23915,0.28901,0.20315
"FBgn0051759",1,12197709,12220110,484,88,166,0.7089,0.23919,0.57147,0.10326
"FBgn0038387",4,15923847,15944940,139,23,166,0.70864,0.23927,0.15742,0.37077
"FBgn0262540",4,22760613,22780987,495,66,166,0.70865,0.23927,0.22572,0.26135
"FBgn0017551",1,6842315,6863866,546,79,166,0.70861,0.23928,0.16579,0.35343
"FBgn0040153",6,14193961,14221457,332,45,166,0.70828,0.23939,0.18688,0.31526
"FBgn0003090",2,7140703,7233378,1472,106,166,0.70819,0.23941,0.17843,0.33544
"FBgn0030566",6,14370351,14391416,276,53,166,0.7082,0.23941,0.13159,0.44791
"FBgn0039331",4,25348285,25370034,561,88,166,0.70814,0.23943,0.10015,0.58971
"FBgn0053080",6,5698559,5727778,569,123,166,0.70806,0.23945,0.28004,0.21278
"FBgn0267726",1,19173093,19193787,335,47,166,0.70797,0.23948,0.24342,0.24152
"FBgn0047114",4,23919243,23939988,412,44,166,0.70786,0.23952,0.59702,0.098086
"FBgn0004838",1,6910704,6942057,491,70,166,0.70705,0.23977,0.24354,0.24042
"FBgn0033301",2,8541859,8562290,601,67,166,0.70607,0.24007,0.21532,0.27415
"FBgn0011703",1,10315026,10337943,359,59,166,0.70604,0.24008,0.34067,0.1741
"FBgn0039439",4,26617885,26638724,429,60,166,0.70573,0.24018,0.282,0.21008
"FBgn0085310",4,17602887,17623404,248,45,166,0.7057,0.24019,0.17401,0.33841
"FBgn0036723",3,17424472,17446431,219,40,166,0.70563,0.24021,0.29415,0.20032
"FBgn0030716",6,15967967,15992944,172,56,166,0.70556,0.24023,0.25009,0.23788
"FBgn0029791",6,5688557,5718633,537,116,166,0.7055,0.24025,0.30993,0.19287
"FBgn0025874",3,13952658,13974702,371,67,166,0.70439,0.24059,0.13975,0.42209
"FBgn0039125",4,23914399,23936436,428,48,166,0.70394,0.24074,0.56038,0.10537
"FBgn0033859",2,13583644,13606557,441,75,166,0.70366,0.24082,0.20311,0.29532
"FBgn0015299",1,8201347,8221938,342,51,166,0.70345,0.24089,0.57901,0.10233
"FBgn0029859",6,6283106,6304343,212,77,166,0.70319,0.24097,0.27571,0.21985
"FBgn0036733",3,17501855,17523912,103,19,166,0.7031,0.241,0.30087,0.19496
"FBgn0011291",1,9752424,9773262,496,48,166,0.70239,0.24122,0.094758,0.62567
"FBgn0029820",6,5869869,5893391,414,91,166,0.7022,0.24128,0.2797,0.21776
"FBgn0261791",6,16629810,16650419,255,54,166,0.70169,0.24144,0.31197,0.19219
"FBgn0005564",3,19556851,19594568,268,45,166,0.7016,0.24146,0.43831,0.13602
"FBgn0033117",2,6913366,6934929,491,70,166,0.70117,0.2416,0.27542,0.21663
"FBgn0050043",2,12349436,12373165,638,87,166,0.70109,0.24162,0.19512,0.30783
"FBgn0041096",3,11998225,12074859,2277,167,166,0.70067,0.24175,0.41203,0.14765
"FBgn0039313",4,25271548,25293237,474,76,166,0.70055,0.24179,0.36549,0.16404
"FBgn0037305",4,5245444,5266681,171,43,166,0.70026,0.24188,0.18252,0.32676
"FBgn0287645",6,21183253,21204521,159,23,166,0.70016,0.24191,0.47419,0.12675
"FBgn0032665",1,18104547,18125220,297,36,166,0.69978,0.24203,0.35936,0.16719
"FBgn0265266",4,24849900,24870366,166,41,166,0.69968,0.24206,0.16386,0.36258
"FBgn0011760",6,4677800,4712034,415,68,166,0.69956,0.2421,0.45354,0.13253
"FBgn0020376",1,4110343,4131627,577,60,166,0.69937,0.24216,0.21948,0.27271
"FBgn0003882",4,4377742,4399813,153,34,166,0.69904,0.24226,0.26127,0.22861
"FBgn0032796",1,19492335,19518764,152,31,166,0.69878,0.24234,0.17992,0.3318
"FBgn0031285",1,811289,834337,315,48,166,0.69849,0.24243,0.36983,0.16212
"FBgn0030307",6,11476546,11501573,31,15,166,0.69837,0.24247,0.49933,0.12159
"FBgn0042185",3,6540738,6603940,1346,131,166,0.69781,0.24265,0.52456,0.11585
"FBgn0052279",3,3304349,3324681,414,59,166,0.69753,0.24274,0.20983,0.28582
"FBgn0033960",2,14743337,14766288,457,59,166,0.69725,0.24282,0.45006,0.13492
"FBgn0029888",6,6667262,6689118,272,55,166,0.69719,0.24284,0.21398,0.28099
"FBgn0261993",4,24356527,24377220,312,43,166,0.69701,0.2429,0.23273,0.26113
"FBgn0039238",4,24852931,24874216,190,44,166,0.69686,0.24295,0.16968,0.35351
"FBgn0052579",6,16313286,16335768,190,35,166,0.69643,0.24308,0.11614,0.51523
"FBgn0031659",1,4961702,4983687,273,52,166,0.69626,0.24313,0.1312,0.46351
"FBgn0038609",4,18356638,18377913,336,58,166,0.69582,0.24327,0.28293,0.21412
"FBgn0038054",4,12442464,12463196,158,33,166,0.69563,0.24333,0.15657,0.38355
"FBgn0037199",3,22857175,22878243,88,24,166,0.69549,0.24337,0.19465,0.30747
"FBgn0035708",3,6599325,6629113,481,73,166,0.69527,0.24344,0.16435,0.36546
"FBgn0043791",4,9484801,9506723,277,57,166,0.6952,0.24347,0.29676,0.20291
"FBgn0038158",4,13577997,13598725,434,62,166,0.69519,0.24347,0.17549,0.34419
"FBgn0035120",3,248176,269097,55,12,166,0.69503,0.24352,0.18954,0.31538
"FBgn0035735",3,7076003,7096608,605,78,166,0.69466,0.24363,0.53487,0.1142
"FBgn0032095",1,9074107,9099440,752,53,166,0.69452,0.24368,0.24827,0.24724
"FBgn0021742",6,10954032,10977134,280,60,166,0.6944,0.24372,0.32718,0.18606
"FBgn0283682",1,11085150,11110888,364,37,166,0.69427,0.24376,0.23584,0.25663
"FBgn0038683",4,19144097,19169878,568,61,166,0.69417,0.24379,0.094904,0.64668
"FBgn0003267",4,26866771,26891171,562,47,166,0.69401,0.24384,0.30118,0.19976
"FBgn0038705",4,19398873,19421265,413,55,166,0.69342,0.24402,0.32561,0.18579
"FBgn0003747",6,5670617,5692488,358,59,166,0.69338,0.24404,0.36826,0.16532
"FBgn0054005",2,18038108,18058909,513,71,166,0.69264,0.24427,0.28066,0.21721
"FBgn0263109",2,5883895,5941363,683,45,166,0.69217,0.24442,0.44341,0.13656
"FBgn0050115",2,18544119,18621777,1930,151,166,0.69211,0.24443,0.22393,0.2749
"FBgn0036588",3,16259392,16279911,476,56,166,0.69178,0.24454,0.1142,0.53479
"FBgn0260869",6,20517631,20538043,266,41,166,0.69155,0.24461,0.090278,0.67057
"FBgn0026562",4,26859238,26881995,507,55,166,0.69075,0.24486,0.27112,0.2243
"FBgn0261089",1,17582260,17614387,680,60,166,0.68969,0.24519,0.16011,0.38252
"FBgn0038087",4,12830560,12858419,455,28,166,0.68949,0.24526,0.21689,0.28185
"FBgn0035142",3,533060,591099,940,71,166,0.68907,0.24539,0.14829,0.41444
"FBgn0004177",1,7817650,7843576,596,56,166,0.68848,0.24558,0.31105,0.19751
"FBgn0005660",1,534925,562923,557,66,166,0.6884,0.2456,0.14878,0.41087
"FBgn0259985",2,12015614,12037707,587,80,166,0.68837,0.24561,0.12511,0.4929
"FBgn0002926",3,6583938,6613366,479,70,166,0.68817,0.24567,0.10838,0.5654
"FBgn0015737",4,27278769,27301592,193,26,166,0.68804,0.24571,0.28948,0.21169
"FBgn0030946",6,18643392,18667286,252,52,166,0.68765,0.24584,0.47649,0.12996
"FBgn0037698",4,9451084,9503677,542,77,166,0.68756,0.24586,0.19612,0.31346
"FBgn0030017",6,8155833,8180266,373,75,166,0.68712,0.246,0.2375,0.25914
"FBgn0031607",1,4443169,4464453,493,64,166,0.68675,0.24612,0.16215,0.3793
"FBgn0036101",3,10684360,10706877,735,107,166,0.68668,0.24614,0.12193,0.5105
"FBgn0286828",4,18664626,18687539,377,71,166,0.68659,0.24617,0.094671,0.65189
"FBgn0028870",1,14750767,14771924,503,52,166,0.68645,0.24621,0.30203,0.20406
"FBgn0036289",3,12481830,12507216,594,103,166,0.68636,0.24624,0.50651,0.12329
"FBgn0259242",6,6413123,6534323,1757,193,166,0.68633,0.24625,0.18078,0.34598
"FBgn0283649",3,15946550,15968433,249,42,166,0.68622,0.24629,0.18466,0.33268
"FBgn0023479",3,9064643,9102131,673,97,166,0.68599,0.24636,0.21306,0.29071
"FBgn0030398",6,12543124,12564235,60,25,166,0.686,0.24636,0.12589,0.49035
"FBgn0022943",4,18154661,18175439,509,64,166,0.68559,0.24649,0.42683,0.14566
"FBgn0032147",1,9772384,9798499,471,72,166,0.68555,0.2465,0.30763,0.20337
"FBgn0264494",1,1722524,1760612,992,75,166,0.68545,0.24653,0.68641,0.089785
"FBgn0030277",6,11159811,11180678,283,80,166,0.68546,0.24653,0.29994,0.2076
"FBgn0004580",2,16963927,17006057,1367,141,166,0.68503,0.24666,0.49623,0.12611
"FBgn0038445",4,16561515,16583158,352,52,166,0.68453,0.24682,0.15293,0.40237
"FBgn0039025",4,22740901,22786374,1211,112,166,0.68446,0.24684,0.13447,0.46533
"FBgn0266647",6,21136281,21157041,280,36,166,0.68448,0.24684,0.19537,0.3185
"FBgn0030395",6,12484395,12506597,273,47,166,0.68419,0.24693,0.2552,0.24178
"FBgn0030290",6,11338120,11358865,238,66,166,0.684,0.24699,0.25882,0.23991
"FBgn0053236",6,14050702,14071817,229,69,166,0.68344,0.24717,0.1496,0.42097
"FBgn0086444",1,19113998,19136976,364,43,166,0.68313,0.24726,0.25509,0.24298
"FBgn0031692",1,5206701,5229053,433,34,166,0.68308,0.24728,0.1969,0.31614
"FBgn0030001",6,8111280,8145713,340,84,166,0.68309,0.24728,0.47191,0.13146
"FBgn0036380",3,13830197,13852240,470,49,166,0.68298,0.24731,0.11623,0.53289
"FBgn0261270",2,14258772,14280658,820,102,166,0.68293,0.24733,0.33154,0.18928
"FBgn0035379",3,2873641,2902166,784,80,166,0.68281,0.24736,0.23768,0.2649
"FBgn0001108",3,13919387,13944656,654,87,166,0.68265,0.24741,0.85186,0.073582
"FBgn0032218",1,10307497,10333102,477,75,166,0.68257,0.24744,0.28555,0.22029
"FBgn0262005",4,17394487,17415109,244,43,166,0.68243,0.24748,0.16652,0.37438
"FBgn0040506",1,12915611,12939823,258,38,166,0.68215,0.24757,0.15322,0.4048
"FBgn0086782",6,19876108,19900060,344,82,166,0.6815,0.24778,0.29183,0.21748
"FBgn0261722",3,15800081,15826410,199,34,166,0.68147,0.24779,0.27116,0.23
"FBgn0260932",2,11876067,11897603,366,58,166,0.68134,0.24783,0.22432,0.27816
"FBgn0053860",1,21519795,21540323,2,2,166,0.6811,0.2479,0.20855,0.29481
"FBgn0051924",1,1344101,1364919,512,51,166,0.68107,0.24792,0.12411,0.50318
"FBgn0000629",3,10624575,10648130,672,81,166,0.68095,0.24795,0.16362,0.38486
"FBgn0028888",1,15151882,15210459,1138,93,166,0.6808,0.248,0.19547,0.32142
"FBgn0086451",1,6844142,6870849,646,87,166,0.68016,0.2482,0.18435,0.33953
"FBgn0031954",1,7830452,7851262,507,58,166,0.68016,0.2482,0.28076,0.22329
"FBgn0003742",2,14592004,14614337,561,73,166,0.68012,0.24822,0.21068,0.29811
"FBgn0085290",3,21186831,21207738,167,29,166,0.67979,0.24832,0.28234,0.22117
"FBgn0033429",2,9576110,9596714,533,76,166,0.67959,0.24838,0.17021,0.37151
"FBgn0040208",4,5217289,5242209,155,44,166,0.67961,0.24838,0.15322,0.40654
"FBgn0001086",1,16300956,16323097,398,44,166,0.67921,0.2485,0.138,0.45489
"FBgn0000382",6,2084234,2125701,348,31,166,0.6785,0.24873,0.23766,0.26277
"FBgn0039407",4,26049496,26071293,735,79,166,0.67765,0.249,0.29374,0.21637
"FBgn0030191",6,10320160,10341818,319,61,166,0.67749,0.24905,0.14992,0.41872
"FBgn0051230",4,18661679,18682094,316,63,166,0.67724,0.24913,0.11648,0.54221
"FBgn0026438",1,727212,754395,564,55,166,0.67691,0.24923,0.1768,0.35616
"FBgn0050049",2,12345671,12369087,639,87,166,0.67686,0.24925,0.19315,0.32728
"FBgn0038102",4,12977376,12998511,317,39,166,0.67684,0.24925,0.28657,0.2194
"FBgn0036090",3,10628146,10649678,647,80,166,0.6767,0.2493,0.15723,0.40349
"FBgn0051080",4,26623732,26644714,510,63,166,0.67632,0.24942,0.25048,0.25321
"FBgn0264389",6,15054836,15076432,178,26,166,0.67586,0.24956,0.17018,0.37103
"FBgn0039969",2,5593587,5614834,281,38,166,0.67576,0.2496,0.30043,0.21011
"FBgn0044046",6,3657621,3678845,168,18,166,0.6756,0.24965,0.18683,0.33581
"FBgn0030715",6,15964425,15986706,154,45,166,0.67471,0.24993,0.36966,0.17236
"FBgn0043534",2,20494251,20515136,232,40,166,0.67451,0.24999,0.39517,0.15957
"FBgn0035218",3,1411199,1433471,576,107,166,0.67453,0.24999,0.11168,0.56896
"FBgn0029979",6,7912158,7941382,477,89,166,0.67449,0.25,0.088828,0.71828
"FBgn0035769",3,7343578,7366713,234,50,166,0.67441,0.25003,0.22559,0.28034
"FBgn0024983",6,517941,540291,100,15,166,0.67426,0.25007,0.1585,0.39663
"FBgn0034351",2,18441284,18462736,595,95,166,0.67408,0.25013,0.55001,0.116
"FBgn0086446",1,19122323,19143097,341,43,166,0.67375,0.25023,0.21773,0.29176
"FBgn0001285",2,8681448,8702844,312,54,166,0.67356,0.2503,0.50211,0.1271
"FBgn0031955",1,7834905,7865475,655,70,166,0.67318,0.25042,0.18568,0.3431
"FBgn0029681",6,3874168,3900486,323,75,166,0.67291,0.2505,0.17871,0.35755
"FBgn0038901",4,21759518,21780279,342,36,166,0.67281,0.25053,0.58847,0.10796
"FBgn0036593",3,16272809,16293921,441,58,166,0.67257,0.25061,0.11296,0.56478
"FBgn0002783",4,15958134,15982913,475,53,166,0.67206,0.25077,0.46621,0.13701
"FBgn0000927",6,2714286,2736577,145,50,166,0.67099,0.25111,0.42363,0.15094
"FBgn0261830",1,8133401,8154047,529,57,166,0.67057,0.25125,0.47402,0.13536
"FBgn0035734",3,7056314,7079463,591,61,166,0.67048,0.25128,0.1013,0.63347
"FBgn0033737",2,12418449,12441099,496,68,166,0.67036,0.25131,0.33345,0.19281
"FBgn0032313",1,10890501,10911785,541,81,166,0.66954,0.25158,0.21633,0.29704
"FBgn0026323",6,20505908,20534928,371,63,166,0.66952,0.25158,0.14685,0.4354
"FBgn0287478",2,9436046,9490076,1681,109,166,0.66944,0.25161,0.45768,0.14115
"FBgn0261086",4,4304455,4329069,217,51,166,0.66925,0.25167,0.20483,0.31084
"FBgn0011596",4,23191644,23214034,394,65,166,0.66915,0.2517,0.21916,0.29375
"FBgn0035640",3,5802135,5823093,451,72,166,0.66912,0.25171,0.13726,0.46848
"FBgn0000568",3,17940953,18074696,2387,122,166,0.66874,0.25183,0.44415,0.14642
"FBgn0027592",1,463013,486170,252,32,166,0.66866,0.25186,0.38543,0.16586
"FBgn0038126",4,13198754,13224465,315,50,166,0.66817,0.25201,0.31792,0.20168
"FBgn0045469",4,21834014,21855265,336,43,166,0.6681,0.25203,0.2149,0.30001
"FBgn0014469",2,8434560,8457164,621,64,166,0.668,0.25207,0.13624,0.47514
"FBgn0029943",6,7304622,7333770,298,65,166,0.66779,0.25214,0.64887,0.10075
"FBgn0037926",4,11640971,11665691,287,46,166,0.66764,0.25218,0.2922,0.21946
"FBgn0027791",6,1454363,1475996,51,14,166,0.66766,0.25218,0.19172,0.33447
"FBgn0086447",1,19123023,19145233,364,44,166,0.66748,0.25223,0.25236,0.25618
"FBgn0261831",1,8134391,8155107,540,60,166,0.66733,0.25228,0.44952,0.14379
"FBgn0045470",4,21832521,21853765,332,41,166,0.6673,0.25229,0.22156,0.29162
"FBgn0031522",1,3320928,3342876,529,65,166,0.66724,0.25231,0.27207,0.23571
"FBgn0041581",2,14739223,14760165,374,51,166,0.667,0.25239,0.46256,0.14004
"FBgn0022355",6,18377084,18400344,379,72,166,0.66655,0.25253,0.19935,0.32528
"FBgn0004118",4,24499228,24525106,506,54,166,0.66621,0.25264,0.11468,0.56196
"FBgn0005779",1,3099672,3120998,576,67,166,0.66617,0.25265,0.52843,0.12346
"FBgn0034210",2,17395304,17417427,503,101,166,0.6658,0.25277,0.22473,0.28994
"FBgn0052177",3,17637442,17664280,228,31,166,0.66483,0.25308,0.50173,0.12878
"FBgn0035768",3,7335698,7357123,256,53,166,0.66458,0.25316,0.22343,0.29003
"FBgn0260396",3,10613066,10633576,594,60,166,0.66452,0.25318,0.22136,0.29362
"FBgn0000015",4,16917212,16982236,1055,65,166,0.66439,0.25322,0.58187,0.11108
"FBgn0035477",3,3932710,3957278,721,86,166,0.66417,0.25329,0.16285,0.39937
"FBgn0036808",3,18686402,18708412,369,51,166,0.66414,0.2533,0.18224,0.3569
"FBgn0031115",6,20417411,20439673,357,81,166,0.66412,0.25331,0.1583,0.41134
"FBgn0032077",1,8931945,8953257,353,31,166,0.6638,0.25341,0.26812,0.24085
"FBgn0030706",6,15900870,15931013,107,27,166,0.66365,0.25346,0.23317,0.27692
"FBgn0001124",2,16128352,16151928,642,61,166,0.66361,0.25347,0.20383,0.3192
"FBgn0039112",4,23749483,23770600,221,49,166,0.6636,0.25347,0.36145,0.17952
"FBgn0038584",4,18211522,18233682,311,50,166,0.66322,0.25359,0.63033,0.10311
"FBgn0051742",1,17980418,18001951,242,35,166,0.6632,0.2536,0.27948,0.23168
