Pathway_name,Pathyway_ID,Gene_ID
,,AT1G08250
,,AT2G22250
8-oxo-(d)GTP detoxification I,PWY-6502,AT1G68760
D-serine metabolism,PWY-6196,AT4G11640
,,AT3G20390
lipid IVA biosynthesis (E. coli),NAGLIPASYN-PWY,AT2G04560
,,AT3G20480
,,AT4G05210
,,AT4G21220
,,AT1G24793
,,AT1G25054
,,AT1G25145
,,AT1G25210
,,AT4G29540
salicylate biosynthesis II,PWY-8321,ICS2
,,ICS1
,,AT5G67160
,,AT5G67150
,,AT5G42830
,,AT5G38130
,,AT5G23940
,,AT5G07870
,,AT5G07860
,,AT5G07850
,,AT5G01210
,,AT3G50300
,,AT3G50290
,,AT3G50280
,,AT3G50270
,,AT2G39980
,,AT5G51470
,,AT1G48690
,,AT1G48670
,,AT1G48660
,,AT1G23160
,,GDG1
methyl indole-3-acetate interconversion,PWY-6303,AT5G55250
,,AT3G10870
,,AT4G37150
,,AT2G23620
,,ME8
,,AT2G23560
,,AT4G16690
,,AT2G23610
,,AT5G58310
simple coumarins biosynthesis,PWY-5868,4CL1
,,4CL3
,,4CL2
,,4CL5
,,AT5G63380
,,AT5G38120
,,AT4G19010
,,AT4G05160
,,AT3G48990
,,AT1G20500
,,AT1G20490
,,AT1G20480
,,OPCL1
,,ACOS5
,,AT5G48930
,,AT5G57840
,,AT1G65450
,,REF8
,,AT5G09970
,,AT1G74540
,,CYP98A9
,,OMT1
,,AT4G26220
,,AT1G51990
,,AT1G33030
long-chain fatty acid activation,PWY-5143,AT3G05970
,,AT1G77590
,,AT1G49430
,,AT1G64400
,,AT2G04350
,,AT2G47240
,,AT4G11030
,,AT4G23850
,,AT5G27600
,,ACOS5
,,AT2G47245
,,AT1G20560
"fatty acid β-oxidation III (unsaturated, odd number)",PWY-5137,AT1G65520
,,IBR10
,,AT4G14440
,,AT3G06860
,,AIM1
acetyl-CoA biosynthesis from citrate,PWY-5172,ACLB-2
,,ACLA-1
,,ACLB-1
,,ACLA-3
,,AT1G60810
methyl indole-3-acetate interconversion,PWY0A-6303,AT5G55250
,,AT3G10870
,,AT2G23620
,,AT2G23560
,,ME8
,,AT2G23610
,,AT4G37150
,,AT4G16690
,,AT5G58310
,,AT4G37140
,,AT3G29770
,,AT2G23590
,,AT1G69240
erythritol biosynthesis II,PWY-8373,AT2G21250
,,AT1G54870
,,SDR2
,,ChlADR
L-isoleucine degradation I,ILEUDEG-PWY,Atbact-5
,,Atbcat-1
,,Atbcat-3
,,Atbcat-2
,,KAT2
,,AACT2
,,AACT1
,,KAT1
,,KAT5
,,LPD2
,,BCE2
,,AT3G13450
,,AT5G09300
L-methionine degradation I (to L-homocysteine),METHIONINE-DEG1-PWY,SAM-1
,,AT4G01850
,,AT3G17390
,,AT2G36880
,,AT4G13940
,,AT3G23810
ent-kaurene biosynthesis I,PWY-5032,CPS
,,KS1
vitamin E biosynthesis (tocotrienols),PWY-7436,VTE3
,,VTE1
,,G-TMT
,,AT3G23300
aerobic respiration I (cytochrome c),PWY-3781,ATMG00220
,,AT5G13440
,,AT2G07727
,,ATMG00590
,,AT2G07718
,,SDH8
,,SDH7A
,,SDH6
,,SDH5
,,SDH2-2
,,SDH1-1
,,SDH3-1
,,SDH2-1
,,SDH2-3
,,SDH1-2
,,SDH3-2
,,SDH4
,,ATMG00285
,,ATMG01320
,,ATCG00420
,,AT4G20150
,,AT2G31490
,,AT2G27730
,,AT2G42310
,,AT3G57785
,,AT5G63510
,,AT3G48680
,,AT1G47260
,,AT5G66510
,,NAD1a
,,NAD1b
,,NAD5a
,,NAD5b
,,NAD5c
,,NAD7
,,AT1G49140
,,NAD9
,,AT5G52840
,,AT3G08610
,,AT2G47690
,,AT4G16450
,,AT2G02050
,,AT3G12260
,,AT3G03100
,,AT2G33220
,,AT5G67590
,,AT5G11770
,,AT1G79010
,,AT4G02580
,,AT2G20360
,,AT5G08530
,,AT5G37510
,,ATMG01275
,,ATCG01050
,,ATCG00430
,,AT5G22140
,,AT5G04750
,,AT4G28005
,,AT3G44190
,,AT3G27890
,,AT2G07785
,,AT2G07751
,,AT2G07689
,,AT1G67350
,,AT1G16700
,,ATCG01090
,,ATCG01110
,,ATMG00270
,,ATMG00580
,,ATMG00650
,,ATMG00990
,,COXVIa
,,COXVc
,,COXVb
,,COXVb
,,COX3
,,COX2
,,COX1
,,ATMG01280
,,AT5G61310
,,AT5G59200
,,AT4G37380
,,AT3G62400
,,AT2G07695
,,AT2G07687
,,AT1G52710
UDP-D-apiose biosynthesis (from UDP-D-glucuronate),PWY-5113,AXS1
CMP-3-deoxy-D-manno-octulosonate biosynthesis,PWY-1269,AT1G53000
,,kdsA1
,,AT1G16340
,,AT3G54690
detoxification of reactive carbonyls in chloroplasts,PWY-6786,AT2G21250
,,ChlADR
,,AT1G54870
,,AT5G18210
,,AT4G13180
,,AT3G05260
,,AT3G03980
,,AOR
,,AKR4C9
,,AT5G62420
,,AT3G53880
,,AT2G37790
,,AT1G65560
phosphatidylglycerol biosynthesis II,PWY4FS-8,CDS3
,,CDS2
,,CDS1
,,AT3G47630
,,ATCG01010
,,AT3G57650
,,AT1G51260
,,AT5G23110
,,AT4G24160
,,AT3G47170
,,AT3G18850
,,AT1G80950
,,AT1G75020
,,AT1G64670
,,GPAT8
,,AT3G11430
,,GPAT4
,,GPAT1
,,GPAT6
,,AT5G06090
,,GPAT2
,,AT5G60620
,,AT4G01950
,,AT3G11325
,,GPDHp
,,pgps1
,,pgps2
,,AT5G56610
,,AT3G58830
,,AT2G35680
abscisic acid degradation to neophaseic acid,PWY-7640,CYP707A1
,,CYP707A2
,,CYP707A3
,,CYP707A4
GDP-L-fucose biosynthesis II (from L-fucose),PWY-6,AT1G01220
(-)-medicarpin biosynthesis,PWY-2463,AT4G37370
,,AT4G37330
,,AT4G37320
,,AT3G28740
,,AT1G66540
,,AT4G37410
,,AT4G34540
,,AT2G45400
,,AT5G42655
spermidine hydroxycinnamic acid conjugates biosynthesis,PWY-6442,AT2G19070
,,CYP98A9
,,AT1G74540
,,AT1G67990
choline biosynthesis III,PWY-3561,AT2G32260
,,AT4G15130
,,PLD zeta
,,PLD delta
,,PLD gamma
,,PLD beta
,,PLD alpha
,,PLD epsilon
,,AT5G25370
,,AT4G11840
,,AT4G11830
,,AT4G00240
,,AT3G05630
,,AT1G52570
,,AT1G13560
,,ATAAPT2
S-methyl-5-thio-α-D-ribose 1-phosphate degradation I,PWY-4361,AT2G05830
,,AT5G53850
,,AT5G43850
,,AT4G14716
,,AT4G14710
,,AT2G26400
,,AT1G77670
,,AT5G12040
chorismate biosynthesis I,ARO-PWY,AT5G66120
,,DHS1
,,DHS2
,,AT1G22410
,,AT1G48850
,,EPSP
,,AT1G48860
,,SK2
,,SK1
,,AT3G06350
adenosine 5'-phosphoramidate biosynthesis,PWY-6794,AT5G58240
superpathway of indole-3-acetate conjugate biosynthesis,PWY-1782,AT4G37390
,,AT1G59500
,,AT1G28130
,,AT5G13380
,,AT5G13370
,,AT5G13360
,,AT5G13350
,,AT2G47750
,,AT2G14960
,,AT5G54510
,,AT2G23170
,,AT4G27260
,,UGT84B1
,,UGT74D1
,,AT2G26790
,,UGT75B2
,,UGT75B1
α-linolenate biosynthesis I (plants and red algae),PWY-5997,fad8
,,fad7
,,fad3
,,AT4G14890
very long chain fatty acid biosynthesis II,PWY-7036,FAE1
,,AT1G24470
,,AT1G64590
,,AT2G37540
,,AT3G50560
,,AT4G11410
,,AT4G23420
,,AT4G23430
,,AT4G24050
,,AT5G02540
,,AT5G50130
,,KCR1
,,AT4G16800
,,AIM1
,,AT3G06860
,,AT1G76150
,,AT5G59770
,,PAS2
,,AT5G43760
,,CER6
,,AT1G25450
,,AT1G04220
,,KCS1
,,CER10
glycine cleavage,GLYCLEAV-PWY,AT2G26080
,,AT1G60990
,,AT1G48030
,,AT3G16950
,,AT4G16155
,,LPD2
,,AT2G35120
,,AT2G35370
,,AT4G33010
,,AT1G32470
,,AT1G11860
lupeol biosynthesis,PWY-112,LUP1
,,AT1G78500
,,AT5G36150
,,AT1G78480
,,AT1G66960
,,LUP2
UMP biosynthesis I,PWY-5686,AT3G27740
,,AT1G29900
,,AT3G20330
,,AT4G22930
,,AT3G54470
,,AT5G23300
L-aspartate biosynthesis,ASPARTATESYN-PWY,ASP1
,,ASP5
,,ASP2
,,ACS10
,,ACS12
,,AT5G11520
,,AT1G62800
,,AT2G22250
,,TAA1
pyrimidine deoxyribonucleosides salvage,PWY-7199,AT2G19570
,,AT4G29650
,,AT4G29640
,,AT4G29630
,,AT4G29620
,,AT4G29610
,,AT4G29600
,,AT4G29580
,,AT4G29570
,,AT5G57260
,,AT5G25180
,,AT5G25140
,,AT3G53305
,,AT3G26330
,,AT3G26320
,,AT3G26310
,,AT3G26300
,,AT3G26290
,,AT2G24180
,,AT2G02580
,,AT3G07800
,,AT5G23070
,,AT5G25120
,,AT5G25130
,,AT1G72040
,,AT4G34570
,,AT2G21550
,,AT2G16370
NADPH repair (eukaryotes),PWY-8137,AT5G49970
,,AT5G19150
"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",PWY-6613,AT1G31220
,,AT4G00620
,,AT4G00600
,,AT3G12290
,,AT2G38660
pyridoxal 5'-phosphate biosynthesis II,PWY-6466,AT2G38230
,,PDX2
,,AT5G01410
,,AT3G16050
,,AT2G38210
carotenoid cleavage,PWY-6806,CCD7
,,AT4G19170
,,MAX4
,,CCD1
3-dehydroquinate biosynthesis I,PWY-6164,AT5G66120
,,DHS1
,,DHS2
,,AT1G22410
acyl carrier protein metabolism,PWY-6012,AT5G37190
,,AT4G00930
,,AT4G00920
,,AT4G00580
,,AT3G11470
,,AT2G02770
,,AT2G02765
,,AT2G01800
,,AT1G55865
,,AT1G30060
phospholipases,LIPASYN-PWY,AtPLC1
,,AtPLC2
,,AT5G58700
,,AT5G58690
,,AT4G38530
,,AT4G34930
,,AT3G55940
,,AT3G47290
,,AT3G47220
,,AT2G40116
,,PLD zeta
,,PLD delta
,,PLD gamma
,,PLD beta
,,PLD alpha
,,PLD epsilon
,,AT5G25370
,,AT4G11840
,,AT4G11830
,,AT4G00240
,,AT3G05630
,,AT1G52570
,,AtPLA IVA
,,AT4G29460
,,AT2G06925
,,AT5G51180
,,AT4G29470
,,AT4G25770
,,AT2G19690
,,AT1G33270
,,AT1G29120
,,AT1G10040
,,AT3G03310
,,dad1
,,AT1G05800
,,AT1G61850
,,AT4G16820
,,AT2G31690
,,AT1G06800
,,AT2G30550
,,AT1G51440
,,AT5G49950
,,AT5G42930
,,AT5G18640
,,AT5G18630
,,AT4G19860
,,AT3G62590
,,AT3G61680
,,AT3G50790
,,AT3G27325
,,AT3G03370
,,AT2G42690
,,AT2G03140
,,AT1G52700
,,AT1G34340
,,AT1G31480
,,AT1G30370
,,AT1G27480
,,AT1G23330
,,AT1G10740
,,AT1G06250
,,AT1G02660
,,AT3G03540
,,AT3G03530
,,AT3G48610
,,AT2G26870
,,AT1G07230
,,AT3G03520
"formate assimilation into 5,10-methylenetetrahydrofolate",PWY-1722,AT1G50480
,,AT2G12280
,,AT2G12200
,,AT4G00620
,,AT4G00600
,,AT3G12290
,,AT2G38660
glycolysis IV,PWY-1042,AT4G26270
,,AT4G32840
,,AT4G29220
,,AT5G61580
,,AT5G56630
,,AT5G47810
,,AT4G27600
,,AT2G22480
,,AT1G19600
,,AT1G06730
,,AT1G20950
,,AT1G76550
,,AT4G04040
,,AT1G12000
,,AT4G08876
,,AT4G26520
,,AT4G26530
,,AT5G03690
,,AT4G38970
,,AT3G52930
,,AT2G36460
,,AT2G21330
,,AT2G01140
,,AT2G21170
,,AT3G55440
,,GapC-1
,,AT1G13440
,,PGK
,,AT3G12780
,,AT1G56190
,,AT4G09520
,,AT3G30841
,,AT3G08590
,,AT1G09780
,,AT1G74030
,,AT2G36530
,,AT2G29560
,,PKp2
,,PKp3
,,PKp1
,,AT5G63680
,,AT5G56350
,,AT5G08570
,,AT4G26390
,,AT3G55810
,,AT3G55650
,,AT3G52990
,,AT3G49160
,,AT3G25960
,,AT3G04050
,,AT2G36580
,,NP-GAPDH
NADPH repair (prokaryotes),PWY-8136,AT5G19150
,,AT5G49970
UDP-α-D-galacturonate biosynthesis I (from UDP-D-glucuronate),PWY-4861,AT2G45310
,,GAE1
,,GAE2
,,GAE3
,,GAE5
,,GAE6
urea degradation II,PWY-5704,AT1G67550
glucosinolate biosynthesis from trihomomethionine,PWYQT-4472,AT1G16410
,,AT1G16400
,,AT1G79370
,,AT1G24100
,,AtSOT16
,,AtSOT18
,,AtSOT17
,,GS-OX2
,,GS-OX5
,,AT1G12130
,,AT1G12160
,,AT1G12200
,,AT1G62580
,,AT1G62600
,,AT1G62620
,,AT1G63340
,,AT1G63370
,,AT1G63390
,,AT5G07800
,,GS-OX1
,,GS-OX3
,,AT4G13770
,,AT4G39650
,,AT4G39640
,,AT1G69820
,,AT4G29210
,,AT4G30550
,,AT4G30540
,,AT2G23970
,,AT2G23960
,,AT4G30530
,,AT2G20610
,,AT4G28410
,,AT2G24850
,,AT4G23600
allantoin degradation to ureidoglycolate I (urea producing),PWY-5697,AT4G04955
"D-myo-inositol (1,3,4)-trisphosphate biosynthesis",PWY-6364,IP5P1
,,5PTase13
,,5PTase14
,,5PTase12
,,AT4G18010
neoxanthin biosynthesis,PWY-6809,ABA4
divinyl ether biosynthesis II,PWY-5409,LOX3
,,LOX4
,,LOX2
,,LOX6
D-galactose degradation I (Leloir pathway),PWY-6317,UGE4
,,UGE5
,,UGE2
,,UGE3
,,UGE1
,,AT3G28530
,,AGK1
,,PGM
,,AT5G17530
,,AT1G70820
,,AT1G70730
,,AT1G23190
siroheme biosynthesis,PWY-5194,AtSirB
,,AT5G40850
cinnamate esters biosynthesis,PWY-5968,UGT84B1
,,AT4G15500
,,AT4G15490
,,AT4G15480
α-amyrin biosynthesis,PWY-5377,LUP2
,,AT1G78955
"(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis I",PWY-5434,CYP82G1
L-leucine degradation I,LEU-DEG2-PWY,Atbact-5
,,Atbcat-1
,,Atbcat-2
,,Atbcat-3
,,TAA1
,,AT5G27410
,,AT3G05190
,,AT1G50110
,,AT1G50090
,,AT3G19710
,,LPD2
,,BCE2
,,AT3G13450
,,AT5G09300
,,AT4G34030
,,AT1G03090
,,AT4G16800
,,AT2G26800
,,AT3G45300
pyridoxal 5'-phosphate salvage II (plants),PWY-7204,AT5G49970
,,AT2G46580
,,SOS4
,,PLR1
,,AT2G27680
,,AT1G06690
,,AT5G59490
,,AT5G59480
,,AT5G10460
,,AT5G02230
,,AT3G62040
,,AT2G32150
superpathway of tetrahydrofolate biosynthesis,PWY-6612,DFA
,,AT5G65400
,,AT4G24380
,,AT2G21550
,,AT2G16370
,,AT4G34570
,,HPPK/DHPS2
,,AT4G30000
,,AT2G19180
,,AT3G11750
,,AT5G62980
,,AT3G21730
,,AT1G68760
,,AT3G07270
,,ADCS
,,ADCL
,,AT3G54970
myricetin gentiobioside biosynthesis,PWY-7140,UGT78D1
,,AT3G21790
,,AT3G21760
,,AT1G05675
,,AT1G01390
,,UGT72B3
,,AT1G05680
,,AT3G50740
,,UGT71B5
,,UGT73B1
,,UGT76C2
,,AT5G66690
,,UGT71B8
D-mannose degradation I,MANNCAT-PWY,AT1G67070
,,AT3G02570
cutin biosynthesis,PWY-321,CYP77A6
,,AT5G51950
,,AT5G51930
,,AT3G56060
,,AT1G14185
,,AT1G12570
,,AT1G72970
,,AT4G00520
,,AT1G01710
,,AT5G48370
,,AT4G33540
,,AT4G10030
,,AT3G16175
,,AT3G09405
,,AT2G30720
,,AT2G29590
,,AT1G52191
,,AT1G04290
,,CYP86A2
,,CYP94B3
,,CYP86A8
,,CYP94C1
,,CYP704B1
,,CYP86A4
,,AT1G63710
,,AT1G20560
,,AT2G47245
,,ACOS5
,,AT5G27600
,,AT4G23850
,,AT4G11030
,,AT2G47240
,,AT2G04350
,,AT1G64400
,,AT1G49430
,,AT1G77590
,,AT3G05970
D-myo-inositol-5-phosphate metabolism,PWY-6367,AT3G10550
,,AT5G04540
,,AtPLC1
,,AtPLC2
,,AT5G58700
,,AT5G58690
,,AT4G38530
,,AT4G34930
,,AT3G55940
,,AT3G47290
,,AT3G47220
,,AT2G40116
"avenacin biosynthesis, initial reactions",PWY-6115,LUP1
,,LUP2
,,AT1G78955
,,AT1G78500
,,AT1G78950
,,AT5G36150
,,AT3G29255
,,AT1G78480
,,AT1G66960
,,CAS1
xylan biosynthesis,PWY-5800,AT4G36890
,,AT2G37090
,,AT5G67230
,,AT1G80525
,,AT1G27600
,,AT1G02730
jasmonoyl-L-isoleucine inactivation,PWY-7859,AT1G34540
,,AT3G01900
,,AT3G56630
,,AT5G63450
,,CYP94B3
,,CYP94B1
,,ILL4
,,AT1G44350
,,AT5G56650
,,AT5G54140
,,AT1G51780
,,ILL2
,,ilr1
,,AT5G07010
,,AT5G07000
L-alanine degradation II (to D-lactate),ALACAT2-PWY,AOAT2
,,AOAT4
,,AOAT1
,,TAA1
,,AT1G72330
,,AT1G17300
,,AT2G45630
,,AT5G18170
,,AT5G07440
,,AT3G03910
ubiquinol-9 biosynthesis (late decarboxylation),PWY-5871,PPT1
,,AT1G24340
dTDP-β-L-rhamnose biosynthesis,DTDPRHAMSYN-PWY,NRS/ER
,,AT4G00560
,,PGM
,,AT5G17530
,,AT1G70820
,,AT1G70730
,,AT1G23190
starch degradation II,PWY-6724,GWD
,,PWD
,,SEX4
,,AT3G52526
,,AT3G01510
,,ISA3
,,BAM3
,,DPE1
quercetin glycoside biosynthesis (Arabidopsis),PWY-5321,UGT72B3
,,UGT71C5
,,UGT71C3
,,UGT73B5
,,UGT71D1
,,UGT71B1
,,UGT71B8
,,UGT71B5
,,UGT73B3
,,UGT78D3
,,UGT78D2
,,AT5G17040
,,AT3G21790
,,AT3G21760
,,AT1G05675
,,AT1G01390
,,AT1G05680
,,AT3G50740
,,UGT76C2
,,AT5G66690
,,UGT73B1
,,UGT71C4
,,UGT89B1
,,UGT73B4
,,UGT84B1
,,AT2G26480
,,UGT71C2
,,UGT71C1
,,UGT73C5
,,UGT74F1
,,UGT88A1
,,UGT76E12
,,UGT76E11
,,UGT76E1
,,UGT76E2
,,UGT78D1
,,UGT73C6
,,UGT73B2
,,UGT89C1
"1,3-β-D-glucan biosynthesis",PWY-6773,AT1G05570
,,AT1G06490
,,AT5G36870
,,AT5G13000
,,AT4G04970
,,AT4G03550
,,AT3G59100
,,AT3G14780
,,AT3G14570
,,AT3G07160
,,AT2G36850
,,AT2G31960
,,AT2G30680
,,AT2G13680
"phosphatidate metabolism, as a signaling molecule",PWY-7039,AT5G63770
,,AT4G30340
,,AT5G57690
,,AT5G07920
,,AT4G28130
,,AT3G25850
,,AT2G46090
,,AT2G20900
,,AT2G18730
,,LPP1
,,LPP2
,,AT3G18220
,,PLD zeta
,,PLD delta
,,PLD gamma
,,PLD beta
,,PLD alpha
,,PLD epsilon
,,AT5G25370
,,AT4G11840
,,AT4G11830
,,AT4G00240
,,AT3G05630
,,AT1G52570
,,AtPLC1
,,AtPLC2
,,AT5G58700
,,AT5G58690
,,AT4G38530
,,AT4G34930
,,AT3G55940
,,AT3G47290
,,AT3G47220
,,AT2G40116
formaldehyde oxidation VII (THF pathway),PWY-7909,AT4G00620
,,AT4G00600
,,AT3G12290
,,AT2G38660
,,AT5G47435
,,AT4G17360
NADP biosynthesis,PWY-8148,NADK2
,,NADK1
,,AT3G21080
,,AT2G30630
,,AT1G06750
,,AT1G04280
,,NADK3
