gene1	gene2	r
Zm00001eb000700	Zm00001eb000600	2.14691e-02
Zm00001eb000700	Zm00001eb000620	1.86782e-02
Zm00001eb000700	Zm00001eb000630	1.86135e-02
Zm00001eb000700	Zm00001eb000640	9.03182e-03
Zm00001eb000700	Zm00001eb000650	3.05347e-02
Zm00001eb000700	Zm00001eb000660	3.05347e-02
Zm00001eb000700	Zm00001eb000670	1.00000e+00
Zm00001eb000700	Zm00001eb000680	1.00000e+00
Zm00001eb000700	Zm00001eb000690	1.00000e+00

Zm00001eb000710	Zm00001eb000010	1.10824e-02
Zm00001eb000710	Zm00001eb000020	1.10824e-02
Zm00001eb000710	Zm00001eb000060	9.36566e-03
Zm00001eb000710	Zm00001eb000070	9.36566e-03
Zm00001eb000710	Zm00001eb000080	9.36566e-03
Zm00001eb000710	Zm00001eb000100	9.36566e-03
Zm00001eb000710	Zm00001eb000110	8.39015e-03
Zm00001eb000710	Zm00001eb000120	1.54671e-02
Zm00001eb000710	Zm00001eb000140	1.54671e-02
Zm00001eb000710	Zm00001eb000150	1.54671e-02
Zm00001eb000710	Zm00001eb000170	2.65303e-02
Zm00001eb000710	Zm00001eb000180	2.65303e-02
Zm00001eb000710	Zm00001eb000200	2.47202e-02
Zm00001eb000710	Zm00001eb000190	2.47202e-02
Zm00001eb000710	Zm00001eb000210	1.51895e-02
Zm00001eb000710	Zm00001eb000220	1.51895e-02
Zm00001eb000710	Zm00001eb000230	1.51895e-02
Zm00001eb000710	Zm00001eb000240	1.51895e-02
Zm00001eb000710	Zm00001eb000250	1.32525e-02
Zm00001eb000710	Zm00001eb000270	8.24662e-03
Zm00001eb000710	Zm00001eb000290	9.25185e-03
Zm00001eb000710	Zm00001eb000300	1.22718e-02
Zm00001eb000710	Zm00001eb000310	1.24215e-02
Zm00001eb000710	Zm00001eb000320	1.24215e-02
Zm00001eb000710	Zm00001eb000330	1.24215e-02
Zm00001eb000710	Zm00001eb000340	1.37189e-02
Zm00001eb000710	Zm00001eb000370	1.46927e-02
Zm00001eb000710	Zm00001eb000380	1.67533e-02
Zm00001eb000710	Zm00001eb000390	1.35512e-02
Zm00001eb000710	Zm00001eb000400	1.41134e-02
Zm00001eb000710	Zm00001eb000410	1.41134e-02
Zm00001eb000710	Zm00001eb000420	1.41134e-02
Zm00001eb000710	Zm00001eb000430	9.66406e-03
Zm00001eb000710	Zm00001eb000440	9.66406e-03
Zm00001eb000710	Zm00001eb000450	9.66406e-03
Zm00001eb000710	Zm00001eb000460	1.32817e-02
Zm00001eb000710	Zm00001eb000470	1.32817e-02
Zm00001eb000710	Zm00001eb000480	1.32817e-02
Zm00001eb000710	Zm00001eb000490	1.04603e-02
Zm00001eb000710	Zm00001eb000500	1.04603e-02
Zm00001eb000710	Zm00001eb000510	1.72278e-02
Zm00001eb000710	Zm00001eb000520	1.72278e-02
Zm00001eb000710	Zm00001eb000530	1.72278e-02
Zm00001eb000710	Zm00001eb000540	8.96578e-03
Zm00001eb000710	Zm00001eb000550	7.20972e-03
Zm00001eb000710	Zm00001eb000560	7.20972e-03
Zm00001eb000710	Zm00001eb000570	7.20972e-03
Zm00001eb000710	Zm00001eb000580	2.50682e-02
Zm00001eb000710	Zm00001eb000590	1.09137e-02
Zm00001eb000710	Zm00001eb000600	2.11533e-02
Zm00001eb000710	Zm00001eb000620	1.94720e-02
Zm00001eb000710	Zm00001eb000630	1.92951e-02
Zm00001eb000710	Zm00001eb000640	8.73481e-03
Zm00001eb000710	Zm00001eb000650	2.57491e-02
Zm00001eb000710	Zm00001eb000660	2.57491e-02
Zm00001eb000710	Zm00001eb000670	4.02383e-02
Zm00001eb000710	Zm00001eb000680	4.02383e-02
Zm00001eb000710	Zm00001eb000690	4.02383e-02
Zm00001eb000710	Zm00001eb000700	4.02383e-02

Zm00001eb000720	Zm00001eb000010	1.10824e-02
Zm00001eb000720	Zm00001eb000020	1.10824e-02
Zm00001eb000720	Zm00001eb000060	9.36566e-03
Zm00001eb000720	Zm00001eb000070	9.36566e-03
Zm00001eb000720	Zm00001eb000080	9.36566e-03
Zm00001eb000720	Zm00001eb000100	9.36566e-03
Zm00001eb000720	Zm00001eb000110	8.39015e-03
Zm00001eb000720	Zm00001eb000120	1.54671e-02
Zm00001eb000720	Zm00001eb000140	1.54671e-02
Zm00001eb000720	Zm00001eb000150	1.54671e-02
Zm00001eb000720	Zm00001eb000170	2.65303e-02
Zm00001eb000720	Zm00001eb000180	2.65303e-02
Zm00001eb000720	Zm00001eb000200	2.47202e-02
Zm00001eb000720	Zm00001eb000190	2.47202e-02
Zm00001eb000720	Zm00001eb000210	1.51895e-02
Zm00001eb000720	Zm00001eb000220	1.51895e-02
Zm00001eb000720	Zm00001eb000230	1.51895e-02
Zm00001eb000720	Zm00001eb000240	1.51895e-02
Zm00001eb000720	Zm00001eb000250	1.32525e-02
Zm00001eb000720	Zm00001eb000270	8.24662e-03
Zm00001eb000720	Zm00001eb000290	9.25185e-03
Zm00001eb000720	Zm00001eb000300	1.22718e-02
Zm00001eb000720	Zm00001eb000310	1.24215e-02
Zm00001eb000720	Zm00001eb000320	1.24215e-02
Zm00001eb000720	Zm00001eb000330	1.24215e-02
Zm00001eb000720	Zm00001eb000340	1.37189e-02
Zm00001eb000720	Zm00001eb000370	1.46927e-02
Zm00001eb000720	Zm00001eb000380	1.67533e-02
Zm00001eb000720	Zm00001eb000390	1.35512e-02
Zm00001eb000720	Zm00001eb000400	1.41134e-02
Zm00001eb000720	Zm00001eb000410	1.41134e-02
Zm00001eb000720	Zm00001eb000420	1.41134e-02
Zm00001eb000720	Zm00001eb000430	9.66406e-03
Zm00001eb000720	Zm00001eb000440	9.66406e-03
Zm00001eb000720	Zm00001eb000450	9.66406e-03
Zm00001eb000720	Zm00001eb000460	1.32817e-02
Zm00001eb000720	Zm00001eb000470	1.32817e-02
Zm00001eb000720	Zm00001eb000480	1.32817e-02
Zm00001eb000720	Zm00001eb000490	1.04603e-02
Zm00001eb000720	Zm00001eb000500	1.04603e-02
Zm00001eb000720	Zm00001eb000510	1.72278e-02
Zm00001eb000720	Zm00001eb000520	1.72278e-02
Zm00001eb000720	Zm00001eb000530	1.72278e-02
Zm00001eb000720	Zm00001eb000540	8.96578e-03
Zm00001eb000720	Zm00001eb000550	7.20972e-03
Zm00001eb000720	Zm00001eb000560	7.20972e-03
Zm00001eb000720	Zm00001eb000570	7.20972e-03
Zm00001eb000720	Zm00001eb000580	2.50682e-02
Zm00001eb000720	Zm00001eb000590	1.09137e-02
Zm00001eb000720	Zm00001eb000600	2.11533e-02
Zm00001eb000720	Zm00001eb000620	1.94720e-02
Zm00001eb000720	Zm00001eb000630	1.92951e-02
Zm00001eb000720	Zm00001eb000640	8.73481e-03
Zm00001eb000720	Zm00001eb000650	2.57491e-02
Zm00001eb000720	Zm00001eb000660	2.57491e-02
Zm00001eb000720	Zm00001eb000670	4.02383e-02
Zm00001eb000720	Zm00001eb000680	4.02383e-02
Zm00001eb000720	Zm00001eb000690	4.02383e-02
Zm00001eb000720	Zm00001eb000700	4.02383e-02
Zm00001eb000720	Zm00001eb000710	9.99999e-01

Zm00001eb000740	Zm00001eb000010	1.10824e-02
Zm00001eb000740	Zm00001eb000020	1.10824e-02
Zm00001eb000740	Zm00001eb000060	9.36566e-03
Zm00001eb000740	Zm00001eb000070	9.36566e-03
Zm00001eb000740	Zm00001eb000080	9.36566e-03
Zm00001eb000740	Zm00001eb000100	9.36566e-03
Zm00001eb000740	Zm00001eb000110	8.39015e-03
Zm00001eb000740	Zm00001eb000120	1.54671e-02
Zm00001eb000740	Zm00001eb000140	1.54671e-02
Zm00001eb000740	Zm00001eb000150	1.54671e-02
Zm00001eb000740	Zm00001eb000170	2.65303e-02
Zm00001eb000740	Zm00001eb000180	2.65303e-02
Zm00001eb000740	Zm00001eb000200	2.47202e-02
Zm00001eb000740	Zm00001eb000190	2.47202e-02
Zm00001eb000740	Zm00001eb000210	1.51895e-02
Zm00001eb000740	Zm00001eb000220	1.51895e-02
Zm00001eb000740	Zm00001eb000230	1.51895e-02
Zm00001eb000740	Zm00001eb000240	1.51895e-02
Zm00001eb000740	Zm00001eb000250	1.32525e-02
Zm00001eb000740	Zm00001eb000270	8.24662e-03
Zm00001eb000740	Zm00001eb000290	9.25185e-03
Zm00001eb000740	Zm00001eb000300	1.22718e-02
Zm00001eb000740	Zm00001eb000310	1.24215e-02
Zm00001eb000740	Zm00001eb000320	1.24215e-02
Zm00001eb000740	Zm00001eb000330	1.24215e-02
Zm00001eb000740	Zm00001eb000340	1.37189e-02
Zm00001eb000740	Zm00001eb000370	1.46927e-02
Zm00001eb000740	Zm00001eb000380	1.67533e-02
Zm00001eb000740	Zm00001eb000390	1.35512e-02
Zm00001eb000740	Zm00001eb000400	1.41134e-02
Zm00001eb000740	Zm00001eb000410	1.41134e-02
Zm00001eb000740	Zm00001eb000420	1.41134e-02
Zm00001eb000740	Zm00001eb000430	9.66406e-03
Zm00001eb000740	Zm00001eb000440	9.66406e-03
Zm00001eb000740	Zm00001eb000450	9.66406e-03
Zm00001eb000740	Zm00001eb000460	1.32817e-02
Zm00001eb000740	Zm00001eb000470	1.32817e-02
Zm00001eb000740	Zm00001eb000480	1.32817e-02
Zm00001eb000740	Zm00001eb000490	1.04603e-02
Zm00001eb000740	Zm00001eb000500	1.04603e-02
Zm00001eb000740	Zm00001eb000510	1.72278e-02
Zm00001eb000740	Zm00001eb000520	1.72278e-02
Zm00001eb000740	Zm00001eb000530	1.72278e-02
Zm00001eb000740	Zm00001eb000540	8.96578e-03
Zm00001eb000740	Zm00001eb000550	7.20972e-03
Zm00001eb000740	Zm00001eb000560	7.20972e-03
Zm00001eb000740	Zm00001eb000570	7.20972e-03
Zm00001eb000740	Zm00001eb000580	2.50682e-02
Zm00001eb000740	Zm00001eb000590	1.09137e-02
Zm00001eb000740	Zm00001eb000600	2.11533e-02
Zm00001eb000740	Zm00001eb000620	1.94720e-02
Zm00001eb000740	Zm00001eb000630	1.92951e-02
Zm00001eb000740	Zm00001eb000640	8.73481e-03
Zm00001eb000740	Zm00001eb000650	2.57491e-02
Zm00001eb000740	Zm00001eb000660	2.57491e-02
Zm00001eb000740	Zm00001eb000670	4.02383e-02
Zm00001eb000740	Zm00001eb000680	4.02383e-02
Zm00001eb000740	Zm00001eb000690	4.02383e-02
Zm00001eb000740	Zm00001eb000700	4.02383e-02
Zm00001eb000740	Zm00001eb000710	9.99999e-01
Zm00001eb000740	Zm00001eb000720	9.99999e-01

Zm00001eb000750	Zm00001eb000010	1.10824e-02
Zm00001eb000750	Zm00001eb000020	1.10824e-02
Zm00001eb000750	Zm00001eb000060	9.36566e-03
Zm00001eb000750	Zm00001eb000070	9.36566e-03
Zm00001eb000750	Zm00001eb000080	9.36566e-03
Zm00001eb000750	Zm00001eb000100	9.36566e-03
Zm00001eb000750	Zm00001eb000110	8.39015e-03
Zm00001eb000750	Zm00001eb000120	1.54671e-02
Zm00001eb000750	Zm00001eb000140	1.54671e-02
Zm00001eb000750	Zm00001eb000150	1.54671e-02
Zm00001eb000750	Zm00001eb000170	2.65303e-02
Zm00001eb000750	Zm00001eb000180	2.65303e-02
Zm00001eb000750	Zm00001eb000200	2.47202e-02
Zm00001eb000750	Zm00001eb000190	2.47202e-02
Zm00001eb000750	Zm00001eb000210	1.51895e-02
Zm00001eb000750	Zm00001eb000220	1.51895e-02
Zm00001eb000750	Zm00001eb000230	1.51895e-02
Zm00001eb000750	Zm00001eb000240	1.51895e-02
Zm00001eb000750	Zm00001eb000250	1.32525e-02
Zm00001eb000750	Zm00001eb000270	8.24662e-03
Zm00001eb000750	Zm00001eb000290	9.25185e-03
Zm00001eb000750	Zm00001eb000300	1.22718e-02
Zm00001eb000750	Zm00001eb000310	1.24215e-02
Zm00001eb000750	Zm00001eb000320	1.24215e-02
Zm00001eb000750	Zm00001eb000330	1.24215e-02
Zm00001eb000750	Zm00001eb000340	1.37189e-02
Zm00001eb000750	Zm00001eb000370	1.46927e-02
Zm00001eb000750	Zm00001eb000380	1.67533e-02
Zm00001eb000750	Zm00001eb000390	1.35512e-02
Zm00001eb000750	Zm00001eb000400	1.41134e-02
Zm00001eb000750	Zm00001eb000410	1.41134e-02
Zm00001eb000750	Zm00001eb000420	1.41134e-02
Zm00001eb000750	Zm00001eb000430	9.66406e-03
Zm00001eb000750	Zm00001eb000440	9.66406e-03
Zm00001eb000750	Zm00001eb000450	9.66406e-03
Zm00001eb000750	Zm00001eb000460	1.32817e-02
Zm00001eb000750	Zm00001eb000470	1.32817e-02
Zm00001eb000750	Zm00001eb000480	1.32817e-02
Zm00001eb000750	Zm00001eb000490	1.04603e-02
Zm00001eb000750	Zm00001eb000500	1.04603e-02
Zm00001eb000750	Zm00001eb000510	1.72278e-02
Zm00001eb000750	Zm00001eb000520	1.72278e-02
Zm00001eb000750	Zm00001eb000530	1.72278e-02
Zm00001eb000750	Zm00001eb000540	8.96578e-03
Zm00001eb000750	Zm00001eb000550	7.20972e-03
Zm00001eb000750	Zm00001eb000560	7.20972e-03
Zm00001eb000750	Zm00001eb000570	7.20972e-03
Zm00001eb000750	Zm00001eb000580	2.50682e-02
Zm00001eb000750	Zm00001eb000590	1.09137e-02
Zm00001eb000750	Zm00001eb000600	2.11533e-02
Zm00001eb000750	Zm00001eb000620	1.94720e-02
Zm00001eb000750	Zm00001eb000630	1.92951e-02
Zm00001eb000750	Zm00001eb000640	8.73481e-03
Zm00001eb000750	Zm00001eb000650	2.57491e-02
Zm00001eb000750	Zm00001eb000660	2.57491e-02
Zm00001eb000750	Zm00001eb000670	4.02383e-02
Zm00001eb000750	Zm00001eb000680	4.02383e-02
Zm00001eb000750	Zm00001eb000690	4.02383e-02
Zm00001eb000750	Zm00001eb000700	4.02383e-02
Zm00001eb000750	Zm00001eb000710	9.99999e-01
Zm00001eb000750	Zm00001eb000720	9.99999e-01
Zm00001eb000750	Zm00001eb000740	9.99999e-01

Zm00001eb000760	Zm00001eb000010	1.05377e-02
Zm00001eb000760	Zm00001eb000020	1.05377e-02
Zm00001eb000760	Zm00001eb000060	9.32386e-03
Zm00001eb000760	Zm00001eb000070	9.32386e-03
Zm00001eb000760	Zm00001eb000080	9.32386e-03
Zm00001eb000760	Zm00001eb000100	9.32386e-03
Zm00001eb000760	Zm00001eb000110	8.23799e-03
Zm00001eb000760	Zm00001eb000120	1.51691e-02
Zm00001eb000760	Zm00001eb000140	1.51691e-02
Zm00001eb000760	Zm00001eb000150	1.51691e-02
Zm00001eb000760	Zm00001eb000170	2.65470e-02
Zm00001eb000760	Zm00001eb000180	2.65470e-02
Zm00001eb000760	Zm00001eb000200	2.45972e-02
Zm00001eb000760	Zm00001eb000190	2.45972e-02
Zm00001eb000760	Zm00001eb000210	1.51485e-02
Zm00001eb000760	Zm00001eb000220	1.51485e-02
Zm00001eb000760	Zm00001eb000230	1.51485e-02
Zm00001eb000760	Zm00001eb000240	1.51485e-02
Zm00001eb000760	Zm00001eb000250	1.31450e-02
Zm00001eb000760	Zm00001eb000270	8.08190e-03
Zm00001eb000760	Zm00001eb000290	9.08025e-03
Zm00001eb000760	Zm00001eb000300	1.20743e-02
Zm00001eb000760	Zm00001eb000310	1.21971e-02
Zm00001eb000760	Zm00001eb000320	1.21971e-02
Zm00001eb000760	Zm00001eb000330	1.21971e-02
Zm00001eb000760	Zm00001eb000340	1.36471e-02
Zm00001eb000760	Zm00001eb000370	1.44362e-02
Zm00001eb000760	Zm00001eb000380	1.62770e-02
Zm00001eb000760	Zm00001eb000390	1.33756e-02
Zm00001eb000760	Zm00001eb000400	1.39283e-02
Zm00001eb000760	Zm00001eb000410	1.39283e-02
Zm00001eb000760	Zm00001eb000420	1.39283e-02
Zm00001eb000760	Zm00001eb000430	9.51309e-03
Zm00001eb000760	Zm00001eb000440	9.51309e-03
Zm00001eb000760	Zm00001eb000450	9.51309e-03
Zm00001eb000760	Zm00001eb000460	1.31273e-02
Zm00001eb000760	Zm00001eb000470	1.31273e-02
Zm00001eb000760	Zm00001eb000480	1.31273e-02
Zm00001eb000760	Zm00001eb000490	1.00949e-02
Zm00001eb000760	Zm00001eb000500	1.00949e-02
Zm00001eb000760	Zm00001eb000510	1.73304e-02
Zm00001eb000760	Zm00001eb000520	1.73304e-02
Zm00001eb000760	Zm00001eb000530	1.73304e-02
Zm00001eb000760	Zm00001eb000540	8.92972e-03
Zm00001eb000760	Zm00001eb000550	7.12006e-03
Zm00001eb000760	Zm00001eb000560	7.12006e-03
Zm00001eb000760	Zm00001eb000570	7.12006e-03
Zm00001eb000760	Zm00001eb000580	2.50200e-02
Zm00001eb000760	Zm00001eb000590	1.07778e-02
Zm00001eb000760	Zm00001eb000600	2.10803e-02
Zm00001eb000760	Zm00001eb000620	1.88311e-02
Zm00001eb000760	Zm00001eb000630	1.86405e-02
Zm00001eb000760	Zm00001eb000640	8.71659e-03
Zm00001eb000760	Zm00001eb000650	2.50070e-02
Zm00001eb000760	Zm00001eb000660	2.50070e-02
Zm00001eb000760	Zm00001eb000670	3.51040e-02
Zm00001eb000760	Zm00001eb000680	3.51040e-02
Zm00001eb000760	Zm00001eb000690	3.51040e-02
Zm00001eb000760	Zm00001eb000700	3.51040e-02
Zm00001eb000760	Zm00001eb000710	9.74809e-01
Zm00001eb000760	Zm00001eb000720	9.74809e-01
Zm00001eb000760	Zm00001eb000740	9.74809e-01
Zm00001eb000760	Zm00001eb000750	9.74809e-01

Zm00001eb000770	Zm00001eb000010	5.70498e-03
Zm00001eb000770	Zm00001eb000020	5.70498e-03
Zm00001eb000770	Zm00001eb000060	5.41886e-03
Zm00001eb000770	Zm00001eb000070	5.41886e-03
Zm00001eb000770	Zm00001eb000080	5.41886e-03
Zm00001eb000770	Zm00001eb000100	5.41886e-03
Zm00001eb000770	Zm00001eb000110	3.95244e-03
Zm00001eb000770	Zm00001eb000120	6.53537e-03
Zm00001eb000770	Zm00001eb000140	6.53537e-03
Zm00001eb000770	Zm00001eb000150	6.53537e-03
Zm00001eb000770	Zm00001eb000170	6.72771e-03
Zm00001eb000770	Zm00001eb000180	6.72771e-03
Zm00001eb000770	Zm00001eb000200	6.38911e-03
Zm00001eb000770	Zm00001eb000190	6.38911e-03
Zm00001eb000770	Zm00001eb000210	9.20846e-03
Zm00001eb000770	Zm00001eb000220	9.20846e-03
Zm00001eb000770	Zm00001eb000230	9.20846e-03
Zm00001eb000770	Zm00001eb000240	9.20846e-03
Zm00001eb000770	Zm00001eb000250	7.26351e-03
Zm00001eb000770	Zm00001eb000270	4.28415e-03
Zm00001eb000770	Zm00001eb000290	5.39217e-03
Zm00001eb000770	Zm00001eb000300	6.26172e-03
Zm00001eb000770	Zm00001eb000310	6.75158e-03
Zm00001eb000770	Zm00001eb000320	6.75158e-03
Zm00001eb000770	Zm00001eb000330	6.75158e-03
Zm00001eb000770	Zm00001eb000340	5.61661e-03
Zm00001eb000770	Zm00001eb000370	5.07810e-03
Zm00001eb000770	Zm00001eb000380	7.25246e-03
Zm00001eb000770	Zm00001eb000390	6.73882e-03
Zm00001eb000770	Zm00001eb000400	6.61406e-03
Zm00001eb000770	Zm00001eb000410	6.61406e-03
Zm00001eb000770	Zm00001eb000420	6.61406e-03
Zm00001eb000770	Zm00001eb000430	5.53544e-03
Zm00001eb000770	Zm00001eb000440	5.53544e-03
Zm00001eb000770	Zm00001eb000450	5.53544e-03
Zm00001eb000770	Zm00001eb000460	6.42135e-03
Zm00001eb000770	Zm00001eb000470	6.42135e-03
Zm00001eb000770	Zm00001eb000480	6.42135e-03
Zm00001eb000770	Zm00001eb000490	6.94375e-03
Zm00001eb000770	Zm00001eb000500	6.94375e-03
Zm00001eb000770	Zm00001eb000510	8.48784e-03
Zm00001eb000770	Zm00001eb000520	8.48784e-03
Zm00001eb000770	Zm00001eb000530	8.48784e-03
Zm00001eb000770	Zm00001eb000540	4.77817e-03
Zm00001eb000770	Zm00001eb000550	4.07645e-03
Zm00001eb000770	Zm00001eb000560	4.07645e-03
Zm00001eb000770	Zm00001eb000570	4.07645e-03
Zm00001eb000770	Zm00001eb000580	8.57539e-03
Zm00001eb000770	Zm00001eb000590	6.71088e-03
Zm00001eb000770	Zm00001eb000600	1.26731e-02
Zm00001eb000770	Zm00001eb000620	9.73082e-03
Zm00001eb000770	Zm00001eb000630	9.57160e-03
Zm00001eb000770	Zm00001eb000640	5.74649e-03
Zm00001eb000770	Zm00001eb000650	1.20452e-02
Zm00001eb000770	Zm00001eb000660	1.20452e-02
Zm00001eb000770	Zm00001eb000670	1.46380e-02
Zm00001eb000770	Zm00001eb000680	1.46380e-02
Zm00001eb000770	Zm00001eb000690	1.46380e-02
Zm00001eb000770	Zm00001eb000700	1.46380e-02
Zm00001eb000770	Zm00001eb000710	1.91694e-02
Zm00001eb000770	Zm00001eb000720	1.91694e-02
Zm00001eb000770	Zm00001eb000740	1.91694e-02
Zm00001eb000770	Zm00001eb000750	1.91694e-02
Zm00001eb000770	Zm00001eb000760	1.92102e-02

Zm00001eb000780	Zm00001eb000010	7.50825e-03
Zm00001eb000780	Zm00001eb000020	7.50825e-03
Zm00001eb000780	Zm00001eb000060	7.56110e-03
Zm00001eb000780	Zm00001eb000070	7.56110e-03
Zm00001eb000780	Zm00001eb000080	7.56110e-03
Zm00001eb000780	Zm00001eb000100	7.56110e-03
Zm00001eb000780	Zm00001eb000110	5.27887e-03
Zm00001eb000780	Zm00001eb000120	9.75241e-03
Zm00001eb000780	Zm00001eb000140	9.75241e-03
Zm00001eb000780	Zm00001eb000150	9.75241e-03
Zm00001eb000780	Zm00001eb000170	1.10613e-02
Zm00001eb000780	Zm00001eb000180	1.10613e-02
Zm00001eb000780	Zm00001eb000200	1.03573e-02
Zm00001eb000780	Zm00001eb000190	1.03573e-02
Zm00001eb000780	Zm00001eb000210	1.18941e-02
Zm00001eb000780	Zm00001eb000220	1.18941e-02
Zm00001eb000780	Zm00001eb000230	1.18941e-02
Zm00001eb000780	Zm00001eb000240	1.18941e-02
Zm00001eb000780	Zm00001eb000250	1.08590e-02
Zm00001eb000780	Zm00001eb000270	7.36479e-03
Zm00001eb000780	Zm00001eb000290	6.86955e-03
Zm00001eb000780	Zm00001eb000300	8.07818e-03
Zm00001eb000780	Zm00001eb000310	8.80912e-03
Zm00001eb000780	Zm00001eb000320	8.80912e-03
Zm00001eb000780	Zm00001eb000330	8.80912e-03
Zm00001eb000780	Zm00001eb000340	7.76463e-03
Zm00001eb000780	Zm00001eb000370	7.47226e-03
Zm00001eb000780	Zm00001eb000380	1.04083e-02
Zm00001eb000780	Zm00001eb000390	8.71875e-03
Zm00001eb000780	Zm00001eb000400	8.91318e-03
Zm00001eb000780	Zm00001eb000410	8.91318e-03
Zm00001eb000780	Zm00001eb000420	8.91318e-03
Zm00001eb000780	Zm00001eb000430	7.06089e-03
Zm00001eb000780	Zm00001eb000440	7.06089e-03
Zm00001eb000780	Zm00001eb000450	7.06089e-03
Zm00001eb000780	Zm00001eb000460	9.55952e-03
Zm00001eb000780	Zm00001eb000470	9.55952e-03
Zm00001eb000780	Zm00001eb000480	9.55952e-03
Zm00001eb000780	Zm00001eb000490	9.05237e-03
Zm00001eb000780	Zm00001eb000500	9.05237e-03
Zm00001eb000780	Zm00001eb000510	1.18853e-02
Zm00001eb000780	Zm00001eb000520	1.18853e-02
Zm00001eb000780	Zm00001eb000530	1.18853e-02
Zm00001eb000780	Zm00001eb000540	7.21362e-03
Zm00001eb000780	Zm00001eb000550	5.76294e-03
Zm00001eb000780	Zm00001eb000560	5.76294e-03
Zm00001eb000780	Zm00001eb000570	5.76294e-03
Zm00001eb000780	Zm00001eb000580	1.34570e-02
Zm00001eb000780	Zm00001eb000590	8.73368e-03
Zm00001eb000780	Zm00001eb000600	1.57926e-02
Zm00001eb000780	Zm00001eb000620	1.25051e-02
Zm00001eb000780	Zm00001eb000630	1.23515e-02
Zm00001eb000780	Zm00001eb000640	7.41101e-03
Zm00001eb000780	Zm00001eb000650	1.64290e-02
Zm00001eb000780	Zm00001eb000660	1.64290e-02
Zm00001eb000780	Zm00001eb000670	1.88285e-02
Zm00001eb000780	Zm00001eb000680	1.88285e-02
Zm00001eb000780	Zm00001eb000690	1.88285e-02
Zm00001eb000780	Zm00001eb000700	1.88285e-02
Zm00001eb000780	Zm00001eb000710	2.37693e-02
Zm00001eb000780	Zm00001eb000720	2.37693e-02
Zm00001eb000780	Zm00001eb000740	2.37693e-02
Zm00001eb000780	Zm00001eb000750	2.37693e-02
Zm00001eb000780	Zm00001eb000760	2.35865e-02
Zm00001eb000780	Zm00001eb000770	7.51722e-01

Zm00001eb000790	Zm00001eb000010	6.69983e-03
Zm00001eb000790	Zm00001eb000020	6.69983e-03
Zm00001eb000790	Zm00001eb000060	7.34768e-03
Zm00001eb000790	Zm00001eb000070	7.34768e-03
Zm00001eb000790	Zm00001eb000080	7.34768e-03
Zm00001eb000790	Zm00001eb000100	7.34768e-03
Zm00001eb000790	Zm00001eb000110	4.95967e-03
Zm00001eb000790	Zm00001eb000120	9.22332e-03
Zm00001eb000790	Zm00001eb000140	9.22332e-03
Zm00001eb000790	Zm00001eb000150	9.22332e-03
Zm00001eb000790	Zm00001eb000170	1.14409e-02
Zm00001eb000790	Zm00001eb000180	1.14409e-02
Zm00001eb000790	Zm00001eb000200	1.05490e-02
Zm00001eb000790	Zm00001eb000190	1.05490e-02
Zm00001eb000790	Zm00001eb000210	1.03862e-02
Zm00001eb000790	Zm00001eb000220	1.03862e-02
Zm00001eb000790	Zm00001eb000230	1.03862e-02
Zm00001eb000790	Zm00001eb000240	1.03862e-02
Zm00001eb000790	Zm00001eb000250	1.06691e-02
Zm00001eb000790	Zm00001eb000270	8.07295e-03
Zm00001eb000790	Zm00001eb000290	5.53188e-03
Zm00001eb000790	Zm00001eb000300	6.81651e-03
Zm00001eb000790	Zm00001eb000310	7.56541e-03
Zm00001eb000790	Zm00001eb000320	7.56541e-03
Zm00001eb000790	Zm00001eb000330	7.56541e-03
Zm00001eb000790	Zm00001eb000340	7.23956e-03
Zm00001eb000790	Zm00001eb000370	7.65044e-03
Zm00001eb000790	Zm00001eb000380	9.38978e-03
Zm00001eb000790	Zm00001eb000390	7.64585e-03
Zm00001eb000790	Zm00001eb000400	7.98230e-03
Zm00001eb000790	Zm00001eb000410	7.98230e-03
Zm00001eb000790	Zm00001eb000420	7.98230e-03
Zm00001eb000790	Zm00001eb000430	6.02426e-03
Zm00001eb000790	Zm00001eb000440	6.02426e-03
Zm00001eb000790	Zm00001eb000450	6.02426e-03
Zm00001eb000790	Zm00001eb000460	9.32229e-03
Zm00001eb000790	Zm00001eb000470	9.32229e-03
Zm00001eb000790	Zm00001eb000480	9.32229e-03
Zm00001eb000790	Zm00001eb000490	8.46676e-03
Zm00001eb000790	Zm00001eb000500	8.46676e-03
Zm00001eb000790	Zm00001eb000510	1.09491e-02
Zm00001eb000790	Zm00001eb000520	1.09491e-02
Zm00001eb000790	Zm00001eb000530	1.09491e-02
Zm00001eb000790	Zm00001eb000540	6.75510e-03
Zm00001eb000790	Zm00001eb000550	4.93680e-03
Zm00001eb000790	Zm00001eb000560	4.93680e-03
Zm00001eb000790	Zm00001eb000570	4.93680e-03
Zm00001eb000790	Zm00001eb000580	1.29416e-02
Zm00001eb000790	Zm00001eb000590	7.63653e-03
Zm00001eb000790	Zm00001eb000600	1.27186e-02
Zm00001eb000790	Zm00001eb000620	1.04091e-02
Zm00001eb000790	Zm00001eb000630	1.03256e-02
Zm00001eb000790	Zm00001eb000640	6.70799e-03
Zm00001eb000790	Zm00001eb000650	1.46423e-02
Zm00001eb000790	Zm00001eb000660	1.46423e-02
Zm00001eb000790	Zm00001eb000670	1.55723e-02
