"GENE","magma_p","magma_z","n_top_pathways","best_pathway_p","pathway_rank","pathways","gwas_min_p","gwas_rank","magma_rank","hit_gwas","hit_magma","hit_pathway","support_layers","score"
"SORBI_3003G336000",0.3009,-0.12733,1,3.26501837305099e-09,37,"GLUCONEO-PWY",0.3009,12328.5,12328.5,FALSE,FALSE,TRUE,1,1.72890534051043
"SORBI_3004G163200",0.069856,1.6591,0,NA,NA,NA,0.069856,4641,4641,FALSE,FALSE,FALSE,0,1.72889124562852
"SORBI_3005G110463",0.069897,0.76029,0,NA,NA,NA,0.069897,4642,4642,FALSE,FALSE,FALSE,0,1.72870411022678
"SORBI_3004G267400",0.069927,1.269,0,NA,NA,NA,0.069927,4643,4643,FALSE,FALSE,FALSE,0,1.72851701513423
"SORBI_3006G249200",0.069968,1.0203,0,NA,NA,NA,0.069968,4644,4644,FALSE,FALSE,FALSE,0,1.72832996033351
"SORBI_3001G135500",0.069972,1.158,0,NA,NA,NA,0.069972,4645,4645,FALSE,FALSE,FALSE,0,1.72814294580726
"SORBI_3008G124600",0.069973,1.9159,0,NA,NA,NA,0.069973,4646,4646,FALSE,FALSE,FALSE,0,1.72795597153815
"SORBI_3003G391600",0.30892,0.05482,1,2.14371334411377e-09,34,"PWY-735",0.30892,12607,12607,FALSE,FALSE,TRUE,1,1.72777420566487
"SORBI_3002G408200",0.069983,1.7183,0,NA,NA,NA,0.069983,4647,4647,FALSE,FALSE,FALSE,0,1.72776903750884
"SORBI_3002G373600",0.070019,0.90492,0,NA,NA,NA,0.070019,4648,4648,FALSE,FALSE,FALSE,0,1.72758214370203
"SORBI_3003G103300",0.070058,1.2557,0,NA,NA,NA,0.070058,4649,4649,FALSE,FALSE,FALSE,0,1.7273952901004
"SORBI_3008G051400",0.070067,1.4577,0,NA,NA,NA,0.070067,4650,4650,FALSE,FALSE,FALSE,0,1.72720847668667
"SORBI_3003G263701",0.070086,1.1374,0,NA,NA,NA,0.070086,4651,4651,FALSE,FALSE,FALSE,0,1.72702170344355
"SORBI_3003G443400",0.23111,0.030898,1,1.91425482694692e-07,43,"PWY-7411",0.23111,10081,10081,FALSE,FALSE,TRUE,1,1.72690717789394
"SORBI_3003G084501",0.070099,0.66995,0,NA,NA,NA,0.070099,4652,4652,FALSE,FALSE,FALSE,0,1.72683497035376
"SORBI_3001G295600",0.070114,1.2748,0,NA,NA,NA,0.070114,4653,4653,FALSE,FALSE,FALSE,0,1.72664827740004
"SORBI_3002G123750",0.070148,1.923,0,NA,NA,NA,0.070148,4654,4654,FALSE,FALSE,FALSE,0,1.72646162456516
"SORBI_3007G072000",0.070154,1.022,0,NA,NA,NA,0.070154,4655,4655,FALSE,FALSE,FALSE,0,1.72627501183186
"SORBI_3009G194000",0.070197,1.5149,0,NA,NA,NA,0.070197,4656,4656,FALSE,FALSE,FALSE,0,1.72608843918291
"SORBI_3004G258600",0.070248,1.5636,0,NA,NA,NA,0.070248,4657.5,4657.5,FALSE,FALSE,FALSE,0,1.72580865533002
"SORBI_3010G014850",0.070248,0.66749,0,NA,NA,NA,0.070248,4657.5,4657.5,FALSE,FALSE,FALSE,0,1.72580865533002
"SORBI_3002G319400",0.070317,1.4173,0,NA,NA,NA,0.070317,4659,4659,FALSE,FALSE,FALSE,0,1.72552896157014
"SORBI_3009G192400",0.070368,0.8622,0,NA,NA,NA,0.070368,4660,4660,FALSE,FALSE,FALSE,0,1.72534254908658
"SORBI_3003G413550",0.070373,2.3436,0,NA,NA,NA,0.070373,4661,4661,FALSE,FALSE,FALSE,0,1.72515617660141
"SORBI_3004G124000",0.070386,1.6286,0,NA,NA,NA,0.070386,4662,4662,FALSE,FALSE,FALSE,0,1.72496984409746
"SORBI_3004G257350",0.070396,1.5957,0,NA,NA,NA,0.070396,4663,4663,FALSE,FALSE,FALSE,0,1.72478355155759
"SORBI_3006G219950",0.07042,1.1282,0,NA,NA,NA,0.07042,4664,4664,FALSE,FALSE,FALSE,0,1.72459729896466
"SORBI_3003G217500",0.070517,1.0155,0,NA,NA,NA,0.070517,4665,4665,FALSE,FALSE,FALSE,0,1.72441108630154
"SORBI_3005G130900",0.070553,0.73065,0,NA,NA,NA,0.070553,4666,4666,FALSE,FALSE,FALSE,0,1.72422491355111
"SORBI_3001G015000",0.070563,0.94727,0,NA,NA,NA,0.070563,4667,4667,FALSE,FALSE,FALSE,0,1.72403878069627
"SORBI_3009G153400",0.070578,0.87807,0,NA,NA,NA,0.070578,4668,4668,FALSE,FALSE,FALSE,0,1.72385268771991
"SORBI_3008G033000",0.070583,2.1673,0,NA,NA,NA,0.070583,4669,4669,FALSE,FALSE,FALSE,0,1.72366663460497
"SORBI_3010G218200",0.070639,1.1451,0,NA,NA,NA,0.070639,4670,4670,FALSE,FALSE,FALSE,0,1.72348062133435
"SORBI_3010G172600",0.070667,0.85599,0,NA,NA,NA,0.070667,4671,4671,FALSE,FALSE,FALSE,0,1.72329464789101
"SORBI_3006G167200",0.070675,0.7087,0,NA,NA,NA,0.070675,4672,4672,FALSE,FALSE,FALSE,0,1.72310871425789
"SORBI_3003G427800",0.070717,1.3775,0,NA,NA,NA,0.070717,4673,4673,FALSE,FALSE,FALSE,0,1.72292282041795
"SORBI_3002G047900",0.070728,0.86488,0,NA,NA,NA,0.070728,4674,4674,FALSE,FALSE,FALSE,0,1.72273696635416
"SORBI_3001G431800",0.070797,1.0186,0,NA,NA,NA,0.070797,4675,4675,FALSE,FALSE,FALSE,0,1.72255115204951
"SORBI_3002G051900",0.070798,1.0548,0,NA,NA,NA,0.070798,4676,4676,FALSE,FALSE,FALSE,0,1.72236537748697
"SORBI_3001G056500",0.46135,0.61765,1,2.95356900515028e-12,23,"PWY-6949",0.46135,17636,17636,FALSE,FALSE,TRUE,1,1.72227948997108
"SORBI_3007G165400",0.070813,1.5907,0,NA,NA,NA,0.070813,4677,4677,FALSE,FALSE,FALSE,0,1.72217964264957
"SORBI_3007G190000",0.070848,1.5292,0,NA,NA,NA,0.070848,4678,4678,FALSE,FALSE,FALSE,0,1.72199394752031
"SORBI_3002G373500",0.070857,1.1112,0,NA,NA,NA,0.070857,4679,4679,FALSE,FALSE,FALSE,0,1.72180829208222
"SORBI_3005G214300",0.070865,1.7093,0,NA,NA,NA,0.070865,4680,4680,FALSE,FALSE,FALSE,0,1.72162267631833
"SORBI_3004G248000",0.07087,1.6443,0,NA,NA,NA,0.07087,4681,4681,FALSE,FALSE,FALSE,0,1.72143710021169
"SORBI_3010G185700",0.070921,1.2147,0,NA,NA,NA,0.070921,4682,4682,FALSE,FALSE,FALSE,0,1.72125156374537
"SORBI_3009G168300",0.070955,1.3337,0,NA,NA,NA,0.070955,4683,4683,FALSE,FALSE,FALSE,0,1.72106606690242
"SORBI_3005G081400",0.070975,1.4543,0,NA,NA,NA,0.070975,4684,4684,FALSE,FALSE,FALSE,0,1.72088060966593
"SORBI_3003G019700",0.070985,1.5548,0,NA,NA,NA,0.070985,4685,4685,FALSE,FALSE,FALSE,0,1.72069519201898
"SORBI_3006G109600",0.070996,1.1599,0,NA,NA,NA,0.070996,4686,4686,FALSE,FALSE,FALSE,0,1.72050981394469
"SORBI_3003G382500",0.070997,1.1888,0,NA,NA,NA,0.070997,4687,4687,FALSE,FALSE,FALSE,0,1.72032447542616
"SORBI_3010G188300",0.53703,0.26885,2,1.97902776496547e-13,20,"SUCSYN-PWY; GLUCONEO-PWY",0.53703,20237.5,20237.5,FALSE,FALSE,TRUE,1,1.72015547022107
"SORBI_3006G046100",0.071077,1.4922,0,NA,NA,NA,0.071077,4688.5,4688.5,FALSE,FALSE,FALSE,0,1.7200465417785
"SORBI_3009G162100",0.071077,1.668,0,NA,NA,NA,0.071077,4688.5,4688.5,FALSE,FALSE,FALSE,0,1.7200465417785
"SORBI_3009G024000",0.07109,1.2353,0,NA,NA,NA,0.07109,4690,4690,FALSE,FALSE,FALSE,0,1.71976869703641
"SORBI_3006G117600",0.071091,1.5607,0,NA,NA,NA,0.071091,4691,4691,FALSE,FALSE,FALSE,0,1.71958351657226
"SORBI_3006G117500",0.071142,1.7601,0,NA,NA,NA,0.071142,4692,4692,FALSE,FALSE,FALSE,0,1.7193983755796
"SORBI_3005G072400",0.071173,1.776,0,NA,NA,NA,0.071173,4693,4693,FALSE,FALSE,FALSE,0,1.71921327404159
"SORBI_3005G068101",0.071202,1.2053,0,NA,NA,NA,0.071202,4694,4694,FALSE,FALSE,FALSE,0,1.71902821194143
"SORBI_3001G438300",0.071218,1.3523,0,NA,NA,NA,0.071218,4695,4695,FALSE,FALSE,FALSE,0,1.71884318926232
"SORBI_3005G020200",0.071285,1.443,0,NA,NA,NA,0.071285,4696,4696,FALSE,FALSE,FALSE,0,1.71865820598746
"SORBI_3003G391500",0.071301,1.0905,0,NA,NA,NA,0.071301,4697,4697,FALSE,FALSE,FALSE,0,1.71847326210008
"SORBI_3004G123801",0.071331,1.3473,0,NA,NA,NA,0.071331,4698,4698,FALSE,FALSE,FALSE,0,1.7182883575834
"SORBI_3002G174900",0.071364,1.5682,0,NA,NA,NA,0.071364,4699,4699,FALSE,FALSE,FALSE,0,1.71810349242067
"SORBI_3001G457466",0.071397,0.80674,0,NA,NA,NA,0.071397,4700,4700,FALSE,FALSE,FALSE,0,1.71791866659514
"SORBI_3010G022800",0.071442,1.509,0,NA,NA,NA,0.071442,4701,4701,FALSE,FALSE,FALSE,0,1.71773388009007
"SORBI_3002G113900",0.071487,1.7858,0,NA,NA,NA,0.071487,4702,4702,FALSE,FALSE,FALSE,0,1.71754913288874
"SORBI_3001G376200",0.071543,1.177,0,NA,NA,NA,0.071543,4703,4703,FALSE,FALSE,FALSE,0,1.71736442497442
"SORBI_3007G007400",0.071575,1.9071,0,NA,NA,NA,0.071575,4704,4704,FALSE,FALSE,FALSE,0,1.71717975633041
"SORBI_3006G268600",0.071599,0.92824,0,NA,NA,NA,0.071599,4705,4705,FALSE,FALSE,FALSE,0,1.71699512694003
"SORBI_3001G168600",0.071606,1.7583,0,NA,NA,NA,0.071606,4706,4706,FALSE,FALSE,FALSE,0,1.71681053678657
"SORBI_3004G139201",0.071609,0.75672,0,NA,NA,NA,0.071609,4707,4707,FALSE,FALSE,FALSE,0,1.71662598585338
"SORBI_3007G178700",0.071621,1.644,0,NA,NA,NA,0.071621,4708,4708,FALSE,FALSE,FALSE,0,1.71644147412378
"SORBI_3001G457500",0.071725,0.80262,0,NA,NA,NA,0.071725,4709,4709,FALSE,FALSE,FALSE,0,1.71625700158113
"SORBI_3002G123300",0.071773,1.7985,0,NA,NA,NA,0.071773,4710,4710,FALSE,FALSE,FALSE,0,1.71607256820879
"SORBI_3009G146700",0.071789,1.1915,0,NA,NA,NA,0.071789,4711,4711,FALSE,FALSE,FALSE,0,1.71588817399011
"SORBI_3010G060500",0.071825,0.79332,0,NA,NA,NA,0.071825,4712,4712,FALSE,FALSE,FALSE,0,1.71570381890849
"SORBI_3003G404300",0.071835,0.89502,0,NA,NA,NA,0.071835,4713,4713,FALSE,FALSE,FALSE,0,1.71551950294731
"SORBI_3008G127300",0.071844,0.8159,0,NA,NA,NA,0.071844,4714,4714,FALSE,FALSE,FALSE,0,1.71533522608997
"SORBI_3004G254300",0.071847,1.2768,0,NA,NA,NA,0.071847,4715,4715,FALSE,FALSE,FALSE,0,1.71515098831988
"SORBI_3006G151300",0.071848,1.554,0,NA,NA,NA,0.071848,4716,4716,FALSE,FALSE,FALSE,0,1.71496678962048
"SORBI_3002G204350",0.071895,1.051,0,NA,NA,NA,0.071895,4717,4717,FALSE,FALSE,FALSE,0,1.71478262997517
"SORBI_3002G370500",0.071914,1.284,0,NA,NA,NA,0.071914,4718,4718,FALSE,FALSE,FALSE,0,1.71459850936743
"SORBI_3009G185900",0.072013,1.7396,0,NA,NA,NA,0.072013,4719,4719,FALSE,FALSE,FALSE,0,1.71441442778068
"SORBI_3006G004900",0.072037,1.9246,0,NA,NA,NA,0.072037,4720,4720,FALSE,FALSE,FALSE,0,1.7142303851984
"SORBI_3008G167400",0.072049,1.207,0,NA,NA,NA,0.072049,4721,4721,FALSE,FALSE,FALSE,0,1.71404638160407
"SORBI_3003G264500",0.072074,1.5005,0,NA,NA,NA,0.072074,4722,4722,FALSE,FALSE,FALSE,0,1.71386241698116
"SORBI_3001G426701",0.072089,1.1529,0,NA,NA,NA,0.072089,4723,4723,FALSE,FALSE,FALSE,0,1.71367849131318
"SORBI_3007G211800",0.072103,1.4794,0,NA,NA,NA,0.072103,4724,4724,FALSE,FALSE,FALSE,0,1.71349460458362
"SORBI_3001G538275",0.072104,1.6101,0,NA,NA,NA,0.072104,4725,4725,FALSE,FALSE,FALSE,0,1.71331075677602
"SORBI_3002G082400",0.072113,1.2952,0,NA,NA,NA,0.072113,4726.5,4726.5,FALSE,FALSE,FALSE,0,1.71303505800722
"SORBI_3009G144050",0.072113,0.82387,0,NA,NA,NA,0.072113,4726.5,4726.5,FALSE,FALSE,FALSE,0,1.71303505800722
"SORBI_3009G168200",0.072157,1.335,0,NA,NA,NA,0.072157,4728,4728,FALSE,FALSE,FALSE,0,1.71275944672018
"SORBI_3002G010600",0.072165,1.2793,0,NA,NA,NA,0.072165,4729,4729,FALSE,FALSE,FALSE,0,1.71257575443573
"SORBI_3009G201400",0.072173,1.7632,0,NA,NA,NA,0.072173,4730,4730,FALSE,FALSE,FALSE,0,1.71239210099096
"SORBI_3002G289900",0.072187,1.2102,0,NA,NA,NA,0.072187,4731,4731,FALSE,FALSE,FALSE,0,1.71220848636945
"SORBI_3002G339300",0.072211,1.8529,0,NA,NA,NA,0.072211,4732,4732,FALSE,FALSE,FALSE,0,1.71202491055479
"SORBI_3001G528900",0.07225,1.6687,0,NA,NA,NA,0.07225,4733,4733,FALSE,FALSE,FALSE,0,1.71184137353059
"SORBI_3003G222200",0.072283,1.0536,0,NA,NA,NA,0.072283,4734,4734,FALSE,FALSE,FALSE,0,1.71165787528045
"SORBI_3007G060000",0.072306,2.1042,0,NA,NA,NA,0.072306,4735,4735,FALSE,FALSE,FALSE,0,1.71147441578799
"SORBI_3001G309732",0.07235,0.82995,0,NA,NA,NA,0.07235,4736,4736,FALSE,FALSE,FALSE,0,1.71129099503685
"SORBI_3009G170550",0.072389,1.4679,0,NA,NA,NA,0.072389,4737,4737,FALSE,FALSE,FALSE,0,1.71110761301067
"SORBI_3008G179500",0.072423,1.0543,0,NA,NA,NA,0.072423,4738,4738,FALSE,FALSE,FALSE,0,1.71092426969309
"SORBI_3004G228200",0.072468,1.0373,0,NA,NA,NA,0.072468,4739,4739,FALSE,FALSE,FALSE,0,1.71074096506778
"SORBI_3001G044400",0.072476,0.66876,0,NA,NA,NA,0.072476,4740,4740,FALSE,FALSE,FALSE,0,1.71055769911841
"SORBI_3008G130700",0.07249,1.5842,0,NA,NA,NA,0.07249,4741,4741,FALSE,FALSE,FALSE,0,1.71037447182867
"SORBI_3007G211100",0.072493,1.1558,0,NA,NA,NA,0.072493,4742,4742,FALSE,FALSE,FALSE,0,1.71019128318224
"SORBI_3006G229500",0.0725,1.4772,0,NA,NA,NA,0.0725,4743,4743,FALSE,FALSE,FALSE,0,1.71000813316284
"SORBI_3010G041000",0.072527,1.6259,0,NA,NA,NA,0.072527,4744,4744,FALSE,FALSE,FALSE,0,1.70982502175417
"SORBI_3002G328550",0.072529,1.2077,0,NA,NA,NA,0.072529,4745,4745,FALSE,FALSE,FALSE,0,1.70964194893996
"SORBI_3010G061400",0.072534,1.296,0,NA,NA,NA,0.072534,4746,4746,FALSE,FALSE,FALSE,0,1.70945891470394
"SORBI_3004G267600",0.072553,1.3399,0,NA,NA,NA,0.072553,4747,4747,FALSE,FALSE,FALSE,0,1.70927591902986
"SORBI_3008G138700",0.072554,1.0441,0,NA,NA,NA,0.072554,4748,4748,FALSE,FALSE,FALSE,0,1.70909296190147
"SORBI_3002G148750",0.072605,0.90953,0,NA,NA,NA,0.072605,4749,4749,FALSE,FALSE,FALSE,0,1.70891004330254
"SORBI_3004G260100",0.072607,1.7595,0,NA,NA,NA,0.072607,4750,4750,FALSE,FALSE,FALSE,0,1.70872716321685
"SORBI_3001G408400",0.43833,-0.050657,2,9.37574088573277e-12,26,"TRIGLSYN-PWY; PWYIO2-7",0.43833,16911,16911,FALSE,FALSE,TRUE,1,1.70857524374827
"SORBI_3006G032600",0.07264,0.74176,0,NA,NA,NA,0.07264,4751,4751,FALSE,FALSE,FALSE,0,1.70854432162817
"SORBI_3003G354050",0.072671,1.8629,0,NA,NA,NA,0.072671,4752.5,4752.5,FALSE,FALSE,FALSE,0,1.70827013139162
"SORBI_3010G041201",0.072671,1.9155,0,NA,NA,NA,0.072671,4752.5,4752.5,FALSE,FALSE,FALSE,0,1.70827013139162
"SORBI_3004G027600",0.072747,0.99129,0,NA,NA,NA,0.072747,4754,4754,FALSE,FALSE,FALSE,0,1.70799602768226
"SORBI_3004G064800",0.072782,1.9256,0,NA,NA,NA,0.072782,4755,4755,FALSE,FALSE,FALSE,0,1.70781333991971
"SORBI_3008G122800",0.072796,1.8397,0,NA,NA,NA,0.072796,4756,4756,FALSE,FALSE,FALSE,0,1.70763069057327
"SORBI_3002G267500",0.43883,-0.15516,4,9.37574088573277e-12,26,"TRIGLSYN-PWY; PWY-7411; PWY-5667; PWYIO2-7",0.43883,16932,16932,FALSE,FALSE,TRUE,1,1.70749730322402
"SORBI_3007G054400",0.072799,0.94389,0,NA,NA,NA,0.072799,4757,4757,FALSE,FALSE,FALSE,0,1.70744807962678
"SORBI_3003G285700",0.072805,0.79192,0,NA,NA,NA,0.072805,4758,4758,FALSE,FALSE,FALSE,0,1.70726550706408
"SORBI_3001G456000",0.072831,0.79734,0,NA,NA,NA,0.072831,4759,4759,FALSE,FALSE,FALSE,0,1.70708297286906
"SORBI_3003G269400",0.072833,1.0369,0,NA,NA,NA,0.072833,4760.5,4760.5,FALSE,FALSE,FALSE,0,1.70680924348065
"SORBI_3004G087900",0.072833,0.9443,0,NA,NA,NA,0.072833,4760.5,4760.5,FALSE,FALSE,FALSE,0,1.70680924348065
"SORBI_3010G041100",0.072924,1.8353,0,NA,NA,NA,0.072924,4762,4762,FALSE,FALSE,FALSE,0,1.70653560032886
"SORBI_3004G319800",0.072942,1.7108,0,NA,NA,NA,0.072942,4763,4763,FALSE,FALSE,FALSE,0,1.7063532194434
"SORBI_3010G060701",0.072952,0.94998,0,NA,NA,NA,0.072952,4764,4764,FALSE,FALSE,FALSE,0,1.7061708768451
"SORBI_3004G237800",0.072991,1.3923,0,NA,NA,NA,0.072991,4765,4765,FALSE,FALSE,FALSE,0,1.70598857251789
"SORBI_3001G496200",0.072996,1.5057,0,NA,NA,NA,0.072996,4766,4766,FALSE,FALSE,FALSE,0,1.7058063064457
"SORBI_3009G064600",0.07301,1.4817,0,NA,NA,NA,0.07301,4767,4767,FALSE,FALSE,FALSE,0,1.70562407861249
"SORBI_3005G018300",0.4472,-0.3446,2,7.30548330785078e-12,25,"PWY-7185; PWY-5687",0.4472,17183,17183,FALSE,FALSE,TRUE,1,1.70555150699862
"SORBI_3006G044000",0.07307,1.4822,0,NA,NA,NA,0.07307,4768,4768,FALSE,FALSE,FALSE,0,1.70544188900222
"SORBI_3001G368500",0.073112,1.714,0,NA,NA,NA,0.073112,4769,4769,FALSE,FALSE,FALSE,0,1.70525973759884
"SORBI_3002G328250",0.073158,1.9279,0,NA,NA,NA,0.073158,4770,4770,FALSE,FALSE,FALSE,0,1.70507762438635
"SORBI_3005G184200",0.073163,1.2358,0,NA,NA,NA,0.073163,4771,4771,FALSE,FALSE,FALSE,0,1.70489554934873
"SORBI_3005G063200",0.073283,1.3098,0,NA,NA,NA,0.073283,4772,4772,FALSE,FALSE,FALSE,0,1.70471351246997
"SORBI_3005G184100",0.073328,1.3427,0,NA,NA,NA,0.073328,4773,4773,FALSE,FALSE,FALSE,0,1.70453151373409
"SORBI_3004G260600",0.0735,1.8253,0,NA,NA,NA,0.0735,4775.5,4775.5,FALSE,FALSE,FALSE,0,1.70407668366463
"SORBI_3004G356700",0.0735,1.2301,0,NA,NA,NA,0.0735,4775.5,4775.5,FALSE,FALSE,FALSE,0,1.70407668366463
"SORBI_3004G032000",0.07358,0.80788,0,NA,NA,NA,0.07358,4777,4777,FALSE,FALSE,FALSE,0,1.70380389989987
"SORBI_3003G285900",0.073603,0.95283,0,NA,NA,NA,0.073603,4778,4778,FALSE,FALSE,FALSE,0,1.70362209163886
"SORBI_3003G112900",0.073605,1.5587,0,NA,NA,NA,0.073605,4779,4779,FALSE,FALSE,FALSE,0,1.70344032142499
"SORBI_3004G168300",0.073611,0.88038,0,NA,NA,NA,0.073611,4780,4780,FALSE,FALSE,FALSE,0,1.70325858924234
"SORBI_3007G190700",0.073625,1.7313,0,NA,NA,NA,0.073625,4781,4781,FALSE,FALSE,FALSE,0,1.703076895075
"SORBI_3003G294600",0.073634,1.8646,0,NA,NA,NA,0.073634,4782,4782,FALSE,FALSE,FALSE,0,1.70289523890707
"SORBI_3004G156500",0.073706,1.5438,0,NA,NA,NA,0.073706,4783,4783,FALSE,FALSE,FALSE,0,1.70271362072265
"SORBI_3009G062150",0.07382,1.7368,0,NA,NA,NA,0.07382,4784,4784,FALSE,FALSE,FALSE,0,1.70253204050587
"SORBI_3006G225800",0.073869,1.5223,0,NA,NA,NA,0.073869,4785,4785,FALSE,FALSE,FALSE,0,1.70235049824085
"SORBI_3006G223300",0.073884,1.1876,0,NA,NA,NA,0.073884,4786,4786,FALSE,FALSE,FALSE,0,1.70216899391174
"SORBI_3005G120433",0.073969,0.93136,0,NA,NA,NA,0.073969,4787,4787,FALSE,FALSE,FALSE,0,1.70198752750268
"SORBI_3010G061300",0.073985,1.2401,0,NA,NA,NA,0.073985,4788,4788,FALSE,FALSE,FALSE,0,1.70180609899783
"SORBI_3004G275600",0.074028,1.25,0,NA,NA,NA,0.074028,4789,4789,FALSE,FALSE,FALSE,0,1.70162470838136
"SORBI_3006G040301",0.074051,1.1035,0,NA,NA,NA,0.074051,4790,4790,FALSE,FALSE,FALSE,0,1.70144335563745
"SORBI_3008G124733",0.074093,2.1311,0,NA,NA,NA,0.074093,4791,4791,FALSE,FALSE,FALSE,0,1.70126204075029
"SORBI_3001G201933",0.074103,0.90945,0,NA,NA,NA,0.074103,4792.5,4792.5,FALSE,FALSE,FALSE,0,1.70099013936638
"SORBI_3002G328300",0.074103,1.8764,0,NA,NA,NA,0.074103,4792.5,4792.5,FALSE,FALSE,FALSE,0,1.70099013936638
"SORBI_3004G076732",0.07414,0.67651,0,NA,NA,NA,0.07414,4794,4794,FALSE,FALSE,FALSE,0,1.70071832307131
"SORBI_3010G041301",0.074196,1.8748,0,NA,NA,NA,0.074196,4795,4795,FALSE,FALSE,FALSE,0,1.70053715945321
"SORBI_3001G172200",0.074207,1.0549,0,NA,NA,NA,0.074207,4796,4796,FALSE,FALSE,FALSE,0,1.70035603361296
"SORBI_3005G018200",0.45042,-0.27393,2,7.30548330785078e-12,25,"PWY-7185; PWY-5687",0.45042,17288,17288,FALSE,FALSE,TRUE,1,1.70025997943812
"SORBI_3006G240400",0.074301,1.1452,0,NA,NA,NA,0.074301,4798,4798,FALSE,FALSE,FALSE,0,1.69999389520295
"SORBI_3002G027500",0.074302,1.6115,0,NA,NA,NA,0.074302,4799,4799,FALSE,FALSE,FALSE,0,1.69981288260174
"SORBI_3008G008200",0.074303,1.5477,0,NA,NA,NA,0.074303,4800,4800,FALSE,FALSE,FALSE,0,1.6996319077154
"SORBI_3006G042500",0.074311,1.3999,0,NA,NA,NA,0.074311,4801,4801,FALSE,FALSE,FALSE,0,1.69945097052825
"SORBI_3001G499500",0.074338,0.97238,0,NA,NA,NA,0.074338,4802,4802,FALSE,FALSE,FALSE,0,1.69927007102456
"SORBI_3004G138650",0.074349,0.79119,0,NA,NA,NA,0.074349,4803,4803,FALSE,FALSE,FALSE,0,1.69908920918865
"SORBI_3010G060400",0.074375,0.80422,0,NA,NA,NA,0.074375,4804,4804,FALSE,FALSE,FALSE,0,1.69890838500484
"SORBI_3009G195000",0.074383,1.7803,0,NA,NA,NA,0.074383,4805,4805,FALSE,FALSE,FALSE,0,1.69872759845745
"SORBI_3007G158200",0.074434,1.3454,0,NA,NA,NA,0.074434,4806,4806,FALSE,FALSE,FALSE,0,1.69854684953082
"SORBI_3010G027200",0.074443,1.3465,0,NA,NA,NA,0.074443,4807,4807,FALSE,FALSE,FALSE,0,1.69836613820928
"SORBI_3001G032900",0.074524,1.1135,0,NA,NA,NA,0.074524,4808,4808,FALSE,FALSE,FALSE,0,1.69818546447721
"SORBI_3010G010000",0.074607,1.5321,0,NA,NA,NA,0.074607,4809,4809,FALSE,FALSE,FALSE,0,1.69800482831896
"SORBI_3001G528800",0.07461,1.4519,0,NA,NA,NA,0.07461,4810,4810,FALSE,FALSE,FALSE,0,1.69782422971892
"SORBI_3003G401800",0.074695,1.1783,0,NA,NA,NA,0.074695,4811,4811,FALSE,FALSE,FALSE,0,1.69764366866145
"SORBI_3010G170700",0.074741,1.018,0,NA,NA,NA,0.074741,4812,4812,FALSE,FALSE,FALSE,0,1.69746314513096
"SORBI_3002G157900",0.074747,1.1522,0,NA,NA,NA,0.074747,4813,4813,FALSE,FALSE,FALSE,0,1.69728265911186
"SORBI_3003G269900",0.074748,1.5085,0,NA,NA,NA,0.074748,4814,4814,FALSE,FALSE,FALSE,0,1.69710221058856
"SORBI_3008G051600",0.074761,1.6485,0,NA,NA,NA,0.074761,4815,4815,FALSE,FALSE,FALSE,0,1.69692179954547
"SORBI_3004G300300",0.074793,2.0453,0,NA,NA,NA,0.074793,4816.5,4816.5,FALSE,FALSE,FALSE,0,1.69665125322221
"SORBI_3010G001700",0.074793,1.065,0,NA,NA,NA,0.074793,4816.5,4816.5,FALSE,FALSE,FALSE,0,1.69665125322221
"SORBI_3005G200100",0.074841,1.5451,0,NA,NA,NA,0.074841,4818,4818,FALSE,FALSE,FALSE,0,1.69638079114193
"SORBI_3003G217400",0.074842,0.92634,0,NA,NA,NA,0.074842,4819,4819,FALSE,FALSE,FALSE,0,1.69620052986416
"SORBI_3003G240800",0.07487,1.4933,0,NA,NA,NA,0.07487,4820,4820,FALSE,FALSE,FALSE,0,1.69602030598888
"SORBI_3003G389400",0.29742,0.36204,2,8.52931040167905e-09,40,"PWY-6803; LIPASYN-PWY",0.29742,12206,12206,FALSE,FALSE,TRUE,1,1.69587625925583
"SORBI_3005G153900",0.074875,0.73647,0,NA,NA,NA,0.074875,4821,4821,FALSE,FALSE,FALSE,0,1.69584011950056
"SORBI_3009G105300",0.074879,1.7523,0,NA,NA,NA,0.074879,4822,4822,FALSE,FALSE,FALSE,0,1.69565997038371
"SORBI_3003G016200",0.074891,1.4821,0,NA,NA,NA,0.074891,4823,4823,FALSE,FALSE,FALSE,0,1.69547985862281
"SORBI_3006G199200",0.074911,1.5685,0,NA,NA,NA,0.074911,4824,4824,FALSE,FALSE,FALSE,0,1.69529978420239
"SORBI_3005G222500",0.89752,-1.4824,2,3.18991115904385e-17,14,"PWY-7039; LIPASYN-PWY",0.89752,32232,32232,FALSE,FALSE,TRUE,1,1.69516201491979
"SORBI_3001G477700",0.074912,0.70563,0,NA,NA,NA,0.074912,4825,4825,FALSE,FALSE,FALSE,0,1.69511974710696
"SORBI_3001G531600",0.074921,0.98046,0,NA,NA,NA,0.074921,4826,4826,FALSE,FALSE,FALSE,0,1.69493974732104
"SORBI_3008G088830",0.075043,1.3149,0,NA,NA,NA,0.075043,4827,4827,FALSE,FALSE,FALSE,0,1.69475978482919
"SORBI_3001G532200",0.075049,1.9689,0,NA,NA,NA,0.075049,4828,4828,FALSE,FALSE,FALSE,0,1.69457985961596
