pathway_id	pathway_name	n_genes	gene_names	gene_pvals	magma_pvalue
PWY-5080	very long chain fatty acid biosynthesis I	59	Zm00001eb001060;Zm00001eb004760;Zm00001eb006020;Zm00001eb008920;Zm00001eb010500;Zm00001eb017070;Zm00001eb018600;Zm00001eb022870;Zm00001eb026670;Zm00001eb034600;Zm00001eb036660;Zm00001eb046050;Zm00001eb047970;Zm00001eb054140;Zm00001eb057000;Zm00001eb071110;Zm00001eb088630;Zm00001eb096730;Zm00001eb100700;Zm00001eb104070;Zm00001eb120280;Zm00001eb124270;Zm00001eb124340;Zm00001eb134130;Zm00001eb162960;Zm00001eb162970;Zm00001eb167740;Zm00001eb179050;Zm00001eb183070;Zm00001eb183950;Zm00001eb190120;Zm00001eb201230;Zm00001eb211510;Zm00001eb222980;Zm00001eb240620;Zm00001eb246270;Zm00001eb258610;Zm00001eb296230;Zm00001eb296590;Zm00001eb307680;Zm00001eb310760;Zm00001eb318810;Zm00001eb321160;Zm00001eb335900;Zm00001eb335910;Zm00001eb341960;Zm00001eb343740;Zm00001eb344070;Zm00001eb351400;Zm00001eb373290;Zm00001eb378470;Zm00001eb379940;Zm00001eb381100;Zm00001eb385870;Zm00001eb391900;Zm00001eb398750;Zm00001eb400910;Zm00001eb413860;Zm00001eb420380	5.3815e-01;4.3754e-01;3.0935e-01;3.6341e-01;8.3316e-01;4.8288e-01;5.2212e-02;7.6398e-01;8.5289e-01;7.7396e-01;7.5145e-01;3.0341e-01;7.6536e-01;1.5496e-02;6.8715e-01;8.9080e-01;8.8567e-01;7.4443e-01;5.0571e-01;5.6956e-01;3.7230e-01;8.9301e-01;6.0519e-01;3.0286e-01;4.9795e-01;3.7226e-01;8.0951e-01;8.7094e-01;6.4093e-01;2.8111e-01;9.6852e-01;2.3424e-01;6.4584e-01;3.3431e-01;9.6128e-01;7.0398e-01;2.1391e-01;6.5550e-01;7.7474e-02;3.6784e-01;5.6848e-01;5.8156e-01;2.5850e-01;9.6530e-02;9.6530e-02;3.5793e-02;1.4689e-01;5.8610e-01;8.7236e-01;8.4385e-01;8.4940e-01;1.4667e-01;5.4127e-01;5.6442e-01;8.2243e-02;4.7041e-01;1.8785e-01;7.3635e-02;7.9258e-01	0.92311
PHOSLIPSYN2-PWY	superpathway of phospholipid biosynthesis II (plants)	12	Zm00001eb016810;Zm00001eb103650;Zm00001eb125990;Zm00001eb254310;Zm00001eb274200;Zm00001eb294100;Zm00001eb295120;Zm00001eb335270;Zm00001eb343120;Zm00001eb367010;Zm00001eb371470;Zm00001eb389940	6.9208e-01;7.9072e-01;5.7651e-01;5.0122e-01;1.2236e-01;2.5608e-01;3.5544e-01;4.9161e-01;7.9192e-01;9.7921e-01;6.2803e-01;5.0342e-01	0.92892
PWY-6291	valencene and 7-epi-&alpha;-selinene biosynthesis	2	Zm00001eb040180;Zm00001eb123110	8.7948e-01;7.9030e-01	0.93375
PWY-5669	phosphatidylserine and phosphatidylethanolamine biosynthesis I	13	Zm00001eb011090;Zm00001eb016810;Zm00001eb103650;Zm00001eb125990;Zm00001eb141090;Zm00001eb254310;Zm00001eb294100;Zm00001eb295120;Zm00001eb335270;Zm00001eb343120;Zm00001eb362570;Zm00001eb367010;Zm00001eb371470	4.6907e-01;6.9208e-01;7.9072e-01;5.7651e-01;6.7945e-01;5.0122e-01;2.5608e-01;3.5544e-01;4.9161e-01;7.9192e-01;6.1436e-01;9.7921e-01;6.2803e-01	0.94217
LIPAS-PWY	triacylglycerol degradation	120	Zm00001eb005850;Zm00001eb005860;Zm00001eb016740;Zm00001eb017530;Zm00001eb023740;Zm00001eb027810;Zm00001eb031750;Zm00001eb038610;Zm00001eb046570;Zm00001eb047450;Zm00001eb049040;Zm00001eb055430;Zm00001eb062080;Zm00001eb065120;Zm00001eb076350;Zm00001eb077880;Zm00001eb087040;Zm00001eb089370;Zm00001eb108970;Zm00001eb113740;Zm00001eb120470;Zm00001eb121780;Zm00001eb127240;Zm00001eb131690;Zm00001eb137110;Zm00001eb144480;Zm00001eb153170;Zm00001eb154280;Zm00001eb155120;Zm00001eb158360;Zm00001eb164130;Zm00001eb169300;Zm00001eb172940;Zm00001eb184830;Zm00001eb186990;Zm00001eb187000;Zm00001eb190200;Zm00001eb191480;Zm00001eb195900;Zm00001eb202960;Zm00001eb202990;Zm00001eb210390;Zm00001eb211220;Zm00001eb216000;Zm00001eb221940;Zm00001eb224090;Zm00001eb228340;Zm00001eb228350;Zm00001eb228360;Zm00001eb228370;Zm00001eb229240;Zm00001eb233360;Zm00001eb234840;Zm00001eb234850;Zm00001eb236070;Zm00001eb237060;Zm00001eb245900;Zm00001eb249230;Zm00001eb252190;Zm00001eb252760;Zm00001eb254100;Zm00001eb257000;Zm00001eb258840;Zm00001eb260620;Zm00001eb260690;Zm00001eb266000;Zm00001eb266650;Zm00001eb266660;Zm00001eb268440;Zm00001eb270630;Zm00001eb271290;Zm00001eb275510;Zm00001eb275540;Zm00001eb276160;Zm00001eb278860;Zm00001eb280670;Zm00001eb280760;Zm00001eb284820;Zm00001eb287020;Zm00001eb287830;Zm00001eb288310;Zm00001eb289980;Zm00001eb293090;Zm00001eb299930;Zm00001eb301760;Zm00001eb305700;Zm00001eb307440;Zm00001eb309040;Zm00001eb311830;Zm00001eb311940;Zm00001eb317940;Zm00001eb321420;Zm00001eb327310;Zm00001eb327810;Zm00001eb330130;Zm00001eb330150;Zm00001eb331070;Zm00001eb331900;Zm00001eb337100;Zm00001eb339890;Zm00001eb350800;Zm00001eb351770;Zm00001eb353970;Zm00001eb355690;Zm00001eb357600;Zm00001eb361000;Zm00001eb365620;Zm00001eb368570;Zm00001eb370460;Zm00001eb372310;Zm00001eb379820;Zm00001eb384290;Zm00001eb395980;Zm00001eb410060;Zm00001eb411300;Zm00001eb425400;Zm00001eb426230;Zm00001eb428520;Zm00001eb429230;Zm00001eb429240	6.4862e-01;6.2629e-01;9.5967e-01;5.1113e-01;2.9190e-02;8.3793e-01;2.3295e-01;4.1078e-01;7.9545e-01;5.4461e-01;6.0545e-01;9.5791e-01;4.9829e-01;5.1001e-02;1.7056e-01;2.6513e-01;9.1536e-01;3.4552e-01;7.1941e-01;2.4234e-01;2.8538e-02;6.6824e-01;8.7038e-01;1.4853e-01;9.9511e-02;3.5979e-01;4.6264e-01;8.3246e-01;8.0399e-01;1.2665e-02;4.9961e-01;7.5266e-01;2.5869e-01;7.3123e-01;9.0710e-01;9.0710e-01;7.1663e-01;7.1511e-01;1.4457e-01;1.3814e-01;9.1625e-01;5.1850e-02;8.1261e-01;7.0302e-01;4.3404e-01;4.3414e-01;3.2564e-01;3.2564e-01;4.9104e-01;2.1853e-01;7.9380e-01;2.0136e-01;9.0653e-01;3.6173e-01;1.1536e-01;2.7510e-01;8.5613e-01;3.8779e-01;2.8831e-01;2.9936e-01;1.6333e-01;6.6853e-01;6.0743e-01;7.8012e-01;5.5835e-02;7.1586e-01;2.8969e-01;2.8969e-01;2.9028e-01;2.8815e-01;4.1016e-01;1.1942e-01;3.4552e-01;8.1725e-01;8.1897e-01;9.6239e-01;8.9522e-02;9.3154e-01;4.2027e-01;2.5655e-01;6.3312e-01;2.4655e-01;6.9827e-01;4.0134e-01;9.4407e-01;2.3633e-01;7.3296e-01;9.8978e-01;2.9645e-01;6.1950e-01;3.7748e-01;4.7878e-01;1.0373e-01;7.5217e-01;5.9612e-01;8.9949e-01;4.7123e-02;2.7804e-01;9.2499e-01;7.8245e-01;3.4270e-01;8.5663e-01;5.5533e-01;6.7481e-01;2.9824e-01;5.8531e-01;6.3276e-01;3.2541e-01;4.0069e-01;3.6340e-01;3.3615e-01;6.8409e-01;3.8884e-01;8.6515e-01;5.9168e-01;4.1823e-02;8.9996e-01;9.1604e-01;2.3296e-02;2.2036e-02	0.9437
PWY0A-6303	methyl indole-3-acetate interconversion	7	Zm00001eb093910;Zm00001eb108850;Zm00001eb151170;Zm00001eb195460;Zm00001eb326940;Zm00001eb342270;Zm00001eb363470	9.7465e-01;6.5790e-01;8.1751e-01;5.4686e-01;8.5649e-01;9.4752e-01;3.3467e-01	0.94455
PWY-861	dhurrin biosynthesis	8	Zm00001eb058180;Zm00001eb061920;Zm00001eb064510;Zm00001eb138250;Zm00001eb219290;Zm00001eb219870;Zm00001eb305330;Zm00001eb385020	3.3212e-01;2.8901e-01;6.8179e-01;6.5342e-01;9.8997e-01;4.9076e-01;1.7789e-02;9.7756e-01	0.94735
PWY-6441	spermine and spermidine degradation III	15	Zm00001eb021760;Zm00001eb066680;Zm00001eb070310;Zm00001eb074140;Zm00001eb097420;Zm00001eb123840;Zm00001eb155140;Zm00001eb223370;Zm00001eb255360;Zm00001eb257220;Zm00001eb273170;Zm00001eb295270;Zm00001eb416560;Zm00001eb431200;Zm00001eb433420	9.9727e-01;5.4935e-01;4.6647e-01;7.5544e-01;7.6748e-01;7.0815e-01;9.0758e-01;7.5448e-01;6.6742e-02;9.7611e-01;8.0587e-01;1.7062e-02;7.3298e-01;6.1548e-01;1.5310e-01	0.95776
PWY18C3-24	methylsalicylate degradation	2	Zm00001eb151170;Zm00001eb342270	8.1751e-01;9.4752e-01	0.96289
PWY-3385	choline biosynthesis I	16	Zm00001eb027420;Zm00001eb045860;Zm00001eb100060;Zm00001eb148100;Zm00001eb149130;Zm00001eb154820;Zm00001eb155940;Zm00001eb207730;Zm00001eb221850;Zm00001eb239700;Zm00001eb293970;Zm00001eb294690;Zm00001eb313980;Zm00001eb337610;Zm00001eb341430;Zm00001eb360800	3.4120e-01;8.4589e-01;8.2983e-01;4.9112e-01;9.6157e-01;4.8886e-01;6.0398e-01;9.2266e-01;8.6942e-01;9.8990e-01;2.7671e-01;2.7568e-01;4.5827e-01;9.5463e-01;8.4676e-01;6.7753e-01	0.99172
HISTSYN-PWY	L-histidine biosynthesis	10	Zm00001eb011150;Zm00001eb020250;Zm00001eb059830;Zm00001eb070570;Zm00001eb081410;Zm00001eb252330;Zm00001eb287580;Zm00001eb316500;Zm00001eb332710;Zm00001eb333360	7.5353e-01;8.0645e-01;8.2157e-02;6.8896e-02;1.7476e-01;9.6246e-01;1.4283e-01;6.3876e-01;4.9057e-01;9.3402e-01	0.99183
PWY4FS-3	phosphatidylcholine biosynthesis III	9	Zm00001eb045860;Zm00001eb148100;Zm00001eb149130;Zm00001eb155940;Zm00001eb184520;Zm00001eb221850;Zm00001eb294690;Zm00001eb341430;Zm00001eb360800	8.4589e-01;4.9112e-01;9.6157e-01;6.0398e-01;1.6701e-01;8.6942e-01;2.7568e-01;8.4676e-01;6.7753e-01	0.99288
PWY4FS-4	phosphatidylcholine biosynthesis IV	8	Zm00001eb045860;Zm00001eb148100;Zm00001eb149130;Zm00001eb155940;Zm00001eb221850;Zm00001eb294690;Zm00001eb341430;Zm00001eb360800	8.4589e-01;4.9112e-01;9.6157e-01;6.0398e-01;8.6942e-01;2.7568e-01;8.4676e-01;6.7753e-01	0.99718
PWY-5733	germacrene biosynthesis	2	Zm00001eb089110;Zm00001eb089360	9.8740e-01;9.6077e-01	0.99775
