GeneID,ontology,GO_ID,GO_term_name
Zm00001eb025540,BP,GO:0051707,response to other organism
Zm00001eb015780,MF,GO:0016757,glycosyltransferase activity
Zm00001eb015780,CC,GO:0000139,Golgi membrane
Zm00001eb015780,BP,GO:0009834,plant-type secondary cell wall biogenesis
Zm00001eb015780,BP,GO:0010417,glucuronoxylan biosynthetic process
Zm00001eb015780,BP,GO:0009101,glycoprotein biosynthetic process
Zm00001eb132260,MF,GO:0016740,transferase activity
Zm00001eb132260,MF,GO:0008168,methyltransferase activity
Zm00001eb132260,BP,GO:0032259,methylation
Zm00001eb132260,BP,GO:0008033,tRNA processing
Zm00001eb132260,CC,GO:0005739,mitochondrion
Zm00001eb132260,MF,GO:0052906,tRNA (guanine(37)-N1)-methyltransferase activity
Zm00001eb132260,BP,GO:0070901,mitochondrial tRNA methylation
Zm00001eb132260,BP,GO:0030488,tRNA methylation
Zm00001eb132260,CC,GO:0005634,nucleus
Zm00001eb132260,CC,GO:0005737,cytoplasm
Zm00001eb132260,CC,GO:0005759,mitochondrial matrix
Zm00001eb132260,MF,GO:0008175,tRNA methyltransferase activity
Zm00001eb132260,BP,GO:0002939,tRNA N1-guanine methylation
Zm00001eb143070,MF,GO:0005515,protein binding
Zm00001eb009610,MF,GO:0046983,protein dimerization activity
Zm00001eb009610,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb009610,CC,GO:0005634,nucleus
Zm00001eb009610,MF,GO:0043565,sequence-specific DNA binding
Zm00001eb009610,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb403110,MF,GO:0005524,ATP binding
Zm00001eb403110,MF,GO:0016787,hydrolase activity
Zm00001eb403110,MF,GO:0016887,ATP hydrolysis activity
Zm00001eb403110,CC,GO:0005634,nucleus
Zm00001eb403110,CC,GO:0005829,cytosol
Zm00001eb403110,MF,GO:0000166,nucleotide binding
Zm00001eb403110,BP,GO:0051301,cell division
Zm00001eb403110,MF,GO:0031593,polyubiquitin modification-dependent protein binding
Zm00001eb403110,BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
Zm00001eb403110,CC,GO:0034098,VCP-NPL4-UFD1 AAA ATPase complex
Zm00001eb403110,BP,GO:0097352,autophagosome maturation
Zm00001eb096370,MF,GO:0008234,cysteine-type peptidase activity
Zm00001eb096370,BP,GO:0006508,proteolysis
Zm00001eb096370,MF,GO:0004197,cysteine-type endopeptidase activity
Zm00001eb096370,CC,GO:0005615,extracellular space
Zm00001eb096370,CC,GO:0005764,lysosome
Zm00001eb228000,BP,GO:0015986,proton motive force-driven ATP synthesis
Zm00001eb228000,MF,GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
Zm00001eb228000,BP,GO:0009772,photosynthetic electron transport in photosystem II
Zm00001eb228000,BP,GO:0009773,photosynthetic electron transport in photosystem I
Zm00001eb152230,MF,GO:0016491,oxidoreductase activity
Zm00001eb374590,MF,GO:0005515,protein binding
Zm00001eb366700,MF,GO:0016740,transferase activity
Zm00001eb366700,MF,GO:0016746,acyltransferase activity
Zm00001eb366700,MF,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups"
Zm00001eb214210,CC,GO:0005634,nucleus
Zm00001eb214210,BP,GO:0006360,transcription by RNA polymerase I
Zm00001eb214210,MF,GO:0001181,RNA polymerase I general transcription initiation factor activity
Zm00001eb214210,CC,GO:0000500,RNA polymerase I upstream activating factor complex
Zm00001eb129030,MF,GO:0004252,serine-type endopeptidase activity
Zm00001eb129030,MF,GO:0008236,serine-type peptidase activity
Zm00001eb129030,BP,GO:0006508,proteolysis
Zm00001eb129030,MF,GO:0016787,hydrolase activity
Zm00001eb129030,MF,GO:0008233,peptidase activity
Zm00001eb129030,CC,GO:0005576,extracellular region
Zm00001eb225640,BP,GO:0007264,small GTPase-mediated signal transduction
Zm00001eb225640,MF,GO:0005092,GDP-dissociation inhibitor activity
Zm00001eb015020,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb015020,MF,GO:0003677,DNA binding
Zm00001eb015020,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb015020,CC,GO:0005634,nucleus
Zm00001eb054400,MF,GO:0005524,ATP binding
Zm00001eb054400,MF,GO:0004672,protein kinase activity
Zm00001eb054400,BP,GO:0006468,protein phosphorylation
Zm00001eb054400,MF,GO:0016740,transferase activity
Zm00001eb054400,MF,GO:0000166,nucleotide binding
Zm00001eb054400,MF,GO:0004674,protein serine/threonine kinase activity
Zm00001eb054400,MF,GO:0016301,kinase activity
Zm00001eb054400,CC,GO:0005634,nucleus
Zm00001eb054400,BP,GO:0007094,mitotic spindle assembly checkpoint signaling
Zm00001eb054400,CC,GO:0000776,kinetochore
Zm00001eb054400,BP,GO:0007059,chromosome segregation
Zm00001eb054400,BP,GO:0034501,protein localization to kinetochore
Zm00001eb054400,MF,GO:0004712,protein serine/threonine/tyrosine kinase activity
Zm00001eb054400,BP,GO:0033316,meiotic spindle assembly checkpoint signaling
Zm00001eb054400,BP,GO:0098813,nuclear chromosome segregation
Zm00001eb054400,BP,GO:1901991,negative regulation of mitotic cell cycle phase transition
Zm00001eb073540,MF,GO:0005515,protein binding
Zm00001eb073540,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb073540,CC,GO:0005634,nucleus
Zm00001eb073540,MF,GO:0000993,RNA polymerase II complex binding
Zm00001eb073540,CC,GO:0016593,Cdc73/Paf1 complex
Zm00001eb073540,BP,GO:0006368,transcription elongation by RNA polymerase II
Zm00001eb211010,MF,GO:0003723,RNA binding
Zm00001eb211010,BP,GO:0006412,translation
Zm00001eb211010,MF,GO:0003735,structural constituent of ribosome
Zm00001eb211010,CC,GO:0005840,ribosome
Zm00001eb211010,MF,GO:0019843,rRNA binding
Zm00001eb211010,CC,GO:1990904,ribonucleoprotein complex
Zm00001eb211010,CC,GO:0005737,cytoplasm
Zm00001eb211010,CC,GO:0022627,cytosolic small ribosomal subunit
Zm00001eb334300,BP,GO:0009733,response to auxin
Zm00001eb142750,MF,GO:0005524,ATP binding
Zm00001eb142750,MF,GO:0004672,protein kinase activity
Zm00001eb142750,BP,GO:0006468,protein phosphorylation
Zm00001eb142750,CC,GO:0005634,nucleus
Zm00001eb142750,MF,GO:0016740,transferase activity
Zm00001eb142750,MF,GO:0000166,nucleotide binding
Zm00001eb142750,MF,GO:0004674,protein serine/threonine kinase activity
Zm00001eb142750,MF,GO:0016301,kinase activity
Zm00001eb142750,MF,GO:0008353,RNA polymerase II CTD heptapeptide repeat kinase activity
Zm00001eb142750,BP,GO:0032968,positive regulation of transcription elongation by RNA polymerase II
Zm00001eb142750,CC,GO:0000307,cyclin-dependent protein kinase holoenzyme complex
Zm00001eb171660,MF,GO:0030145,manganese ion binding
Zm00001eb171660,MF,GO:0046872,metal ion binding
Zm00001eb171660,CC,GO:0048046,apoplast
Zm00001eb036160,BP,GO:0005975,carbohydrate metabolic process
Zm00001eb036160,MF,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
Zm00001eb036160,MF,GO:0016787,hydrolase activity
Zm00001eb036160,CC,GO:0005886,plasma membrane
Zm00001eb036160,MF,GO:0016798,"hydrolase activity, acting on glycosyl bonds"
Zm00001eb036160,MF,GO:0042973,"glucan endo-1,3-beta-D-glucosidase activity"
Zm00001eb036160,CC,GO:0009506,plasmodesma
Zm00001eb036160,CC,GO:0098552,side of membrane
Zm00001eb427070,CC,GO:0016020,membrane
Zm00001eb427070,CC,GO:0031966,mitochondrial membrane
Zm00001eb427070,BP,GO:0055085,transmembrane transport
Zm00001eb427070,MF,GO:0022857,transmembrane transporter activity
Zm00001eb232670,MF,GO:0005515,protein binding
Zm00001eb251900,MF,GO:0016787,hydrolase activity
Zm00001eb251900,BP,GO:0071555,cell wall organization
Zm00001eb251900,CC,GO:0009505,plant-type cell wall
Zm00001eb251900,MF,GO:0052793,pectin acetylesterase activity
Zm00001eb184300,MF,GO:0016491,oxidoreductase activity
Zm00001eb299830,BP,GO:0006952,defense response
Zm00001eb299830,BP,GO:0098542,defense response to other organism
Zm00001eb299830,BP,GO:0042742,defense response to bacterium
Zm00001eb299830,BP,GO:0002758,innate immune response-activating signaling pathway
Zm00001eb299830,BP,GO:0009626,plant-type hypersensitive response
Zm00001eb261570,BP,GO:0006952,defense response
Zm00001eb261570,BP,GO:0098542,defense response to other organism
Zm00001eb261570,BP,GO:0042742,defense response to bacterium
Zm00001eb261570,BP,GO:0002758,innate immune response-activating signaling pathway
Zm00001eb261570,BP,GO:0009626,plant-type hypersensitive response
Zm00001eb170780,MF,GO:0004722,protein serine/threonine phosphatase activity
Zm00001eb164280,MF,GO:0005524,ATP binding
Zm00001eb164280,MF,GO:0003676,nucleic acid binding
Zm00001eb164280,MF,GO:0003724,RNA helicase activity
Zm00001eb164280,MF,GO:0016787,hydrolase activity
Zm00001eb164280,CC,GO:0005829,cytosol
Zm00001eb164280,MF,GO:0000166,nucleotide binding
Zm00001eb164280,MF,GO:0004386,helicase activity
Zm00001eb166520,MF,GO:0016706,2-oxoglutarate-dependent dioxygenase activity
Zm00001eb362500,CC,GO:0016020,membrane
Zm00001eb362500,BP,GO:0006672,ceramide metabolic process
Zm00001eb362500,MF,GO:0046872,metal ion binding
Zm00001eb362500,MF,GO:0016787,hydrolase activity
Zm00001eb362500,BP,GO:0006665,sphingolipid metabolic process
Zm00001eb288080,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb288080,MF,GO:0003677,DNA binding
Zm00001eb288080,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb288080,CC,GO:0005634,nucleus
Zm00001eb407300,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb407300,MF,GO:0003677,DNA binding
Zm00001eb091060,MF,GO:0003951,NAD+ kinase activity
Zm00001eb091060,BP,GO:0006741,NADP+ biosynthetic process
Zm00001eb091060,BP,GO:0019674,NAD+ metabolic process
Zm00001eb091060,MF,GO:0016740,transferase activity
Zm00001eb091060,MF,GO:0016301,kinase activity
Zm00001eb091060,MF,GO:0016773,"phosphotransferase activity, alcohol group as acceptor"
Zm00001eb091060,MF,GO:0005524,ATP binding
Zm00001eb091060,CC,GO:0009507,chloroplast
Zm00001eb091060,MF,GO:0000166,nucleotide binding
Zm00001eb091060,MF,GO:0005516,calmodulin binding
Zm00001eb060370,MF,GO:0005515,protein binding
Zm00001eb060370,CC,GO:0005576,extracellular region
Zm00001eb149570,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb149570,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb149570,MF,GO:0043565,sequence-specific DNA binding
Zm00001eb149570,CC,GO:0005634,nucleus
Zm00001eb149570,MF,GO:0003677,DNA binding
Zm00001eb149570,MF,GO:0000976,transcription cis-regulatory region binding
Zm00001eb167120,MF,GO:0016829,lyase activity
Zm00001eb167120,MF,GO:0010333,terpene synthase activity
Zm00001eb167120,BP,GO:0016114,terpenoid biosynthetic process
Zm00001eb167120,MF,GO:0046872,metal ion binding
Zm00001eb167120,CC,GO:0009507,chloroplast
Zm00001eb167120,MF,GO:0016853,isomerase activity
Zm00001eb167120,MF,GO:0009905,ent-copalyl diphosphate synthase activity
Zm00001eb167120,BP,GO:0009686,gibberellin biosynthetic process
Zm00001eb167120,MF,GO:0000287,magnesium ion binding
Zm00001eb072410,CC,GO:0005634,nucleus
Zm00001eb072410,MF,GO:0046872,metal ion binding
Zm00001eb072410,MF,GO:0008270,zinc ion binding
Zm00001eb123370,MF,GO:0046982,protein heterodimerization activity
Zm00001eb123370,CC,GO:0000786,nucleosome
Zm00001eb123370,MF,GO:0003677,DNA binding
Zm00001eb123370,CC,GO:0005634,nucleus
Zm00001eb123370,CC,GO:0005694,chromosome
Zm00001eb123370,BP,GO:0006334,nucleosome assembly
Zm00001eb123370,MF,GO:0030527,structural constituent of chromatin
Zm00001eb281090,MF,GO:0005524,ATP binding
Zm00001eb281090,MF,GO:0004672,protein kinase activity
Zm00001eb281090,BP,GO:0006468,protein phosphorylation
Zm00001eb281090,MF,GO:0030246,carbohydrate binding
Zm00001eb281090,CC,GO:0016020,membrane
Zm00001eb281090,MF,GO:0016740,transferase activity
Zm00001eb281090,CC,GO:0005886,plasma membrane
Zm00001eb281090,MF,GO:0000166,nucleotide binding
Zm00001eb281090,MF,GO:0004674,protein serine/threonine kinase activity
Zm00001eb281090,MF,GO:0016301,kinase activity
Zm00001eb281090,MF,GO:0004675,transmembrane receptor protein serine/threonine kinase activity
Zm00001eb281090,BP,GO:0002229,defense response to oomycetes
Zm00001eb281090,BP,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway
Zm00001eb281090,BP,GO:0042742,defense response to bacterium
Zm00001eb116170,MF,GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity
Zm00001eb116170,MF,GO:0016787,hydrolase activity
Zm00001eb116170,BP,GO:0006574,L-valine catabolic process
Zm00001eb367120,MF,GO:0020037,heme binding
Zm00001eb367120,MF,GO:0005506,iron ion binding
Zm00001eb367120,MF,GO:0004497,monooxygenase activity
Zm00001eb367120,MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
Zm00001eb367120,MF,GO:0046872,metal ion binding
Zm00001eb367120,MF,GO:0016491,oxidoreductase activity
Zm00001eb315100,MF,GO:0016787,hydrolase activity
Zm00001eb176870,MF,GO:0005515,protein binding
Zm00001eb177120,MF,GO:0030599,pectinesterase activity
Zm00001eb177120,BP,GO:0042545,cell wall modification
Zm00001eb177120,MF,GO:0004857,enzyme inhibitor activity
Zm00001eb177120,MF,GO:0016787,hydrolase activity
Zm00001eb177120,BP,GO:0045490,pectin catabolic process
Zm00001eb228310,MF,GO:0005515,protein binding
Zm00001eb228310,MF,GO:0004674,protein serine/threonine kinase activity
Zm00001eb228310,MF,GO:0016301,kinase activity
Zm00001eb228310,CC,GO:0005634,nucleus
Zm00001eb228310,MF,GO:0016740,transferase activity
Zm00001eb228310,MF,GO:0005524,ATP binding
Zm00001eb228310,MF,GO:0000166,nucleotide binding
Zm00001eb228310,BP,GO:0006974,DNA damage response
Zm00001eb228310,BP,GO:0006281,DNA repair
Zm00001eb228310,BP,GO:0000723,telomere maintenance
Zm00001eb228310,BP,GO:0000077,DNA damage checkpoint signaling
Zm00001eb228310,CC,GO:0005694,chromosome
Zm00001eb032870,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb032870,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb032870,CC,GO:0005634,nucleus
Zm00001eb032870,MF,GO:0003677,DNA binding
Zm00001eb032870,MF,GO:0000976,transcription cis-regulatory region binding
Zm00001eb032870,BP,GO:0045893,positive regulation of DNA-templated transcription
Zm00001eb169810,MF,GO:0005506,iron ion binding
Zm00001eb169810,MF,GO:0016491,oxidoreductase activity
Zm00001eb169810,BP,GO:0008610,lipid biosynthetic process
Zm00001eb169810,CC,GO:0005789,endoplasmic reticulum membrane
Zm00001eb169810,MF,GO:0016829,lyase activity
Zm00001eb169810,MF,GO:0004497,monooxygenase activity
Zm00001eb169810,MF,GO:0071771,aldehyde oxygenase (deformylating) activity
Zm00001eb316580,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb316580,BP,GO:0010468,regulation of gene expression
Zm00001eb316580,CC,GO:0005634,nucleus
Zm00001eb316580,MF,GO:0046872,metal ion binding
Zm00001eb316580,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb316580,MF,GO:0008270,zinc ion binding
Zm00001eb094980,MF,GO:0020037,heme binding
Zm00001eb094980,MF,GO:0005506,iron ion binding
Zm00001eb094980,MF,GO:0004497,monooxygenase activity
Zm00001eb094980,MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
Zm00001eb094980,MF,GO:0046872,metal ion binding
Zm00001eb094980,MF,GO:0016491,oxidoreductase activity
Zm00001eb307440,BP,GO:0006629,lipid metabolic process
Zm00001eb307440,MF,GO:0016788,"hydrolase activity, acting on ester bonds"
Zm00001eb307440,MF,GO:0016787,hydrolase activity
Zm00001eb307440,BP,GO:0016042,lipid catabolic process
Zm00001eb307440,MF,GO:0016298,lipase activity
Zm00001eb003910,CC,GO:0005634,nucleus
Zm00001eb003910,BP,GO:0045893,positive regulation of DNA-templated transcription
Zm00001eb003910,BP,GO:0009755,hormone-mediated signaling pathway
Zm00001eb134970,MF,GO:0043531,ADP binding
Zm00001eb134970,BP,GO:0006952,defense response
Zm00001eb017150,MF,GO:0008168,methyltransferase activity
Zm00001eb017150,BP,GO:0017183,protein histidyl modification to diphthamide
Zm00001eb017150,MF,GO:0004164,diphthine synthase activity
Zm00001eb017150,MF,GO:0016740,transferase activity
Zm00001eb017150,BP,GO:0032259,methylation
Zm00001eb282160,MF,GO:0008234,cysteine-type peptidase activity
Zm00001eb282160,BP,GO:0006508,proteolysis
Zm00001eb282160,MF,GO:0016787,hydrolase activity
Zm00001eb282160,MF,GO:0008233,peptidase activity
Zm00001eb244930,MF,GO:0022857,transmembrane transporter activity
Zm00001eb244930,BP,GO:0055085,transmembrane transport
Zm00001eb244930,CC,GO:0016020,membrane
Zm00001eb244930,MF,GO:0015293,symporter activity
Zm00001eb244930,MF,GO:0008506,sucrose:proton symporter activity
Zm00001eb244930,BP,GO:0015770,sucrose transport
Zm00001eb188930,CC,GO:0005634,nucleus
Zm00001eb188930,CC,GO:0005737,cytoplasm
Zm00001eb188930,BP,GO:0007165,signal transduction
Zm00001eb188930,MF,GO:0030295,protein kinase activator activity
Zm00001eb088070,MF,GO:0004722,protein serine/threonine phosphatase activity
Zm00001eb088070,MF,GO:0043169,cation binding
Zm00001eb088070,BP,GO:0006470,protein dephosphorylation
Zm00001eb088070,MF,GO:0046872,metal ion binding
Zm00001eb088070,MF,GO:0004721,phosphoprotein phosphatase activity
Zm00001eb088070,MF,GO:0016787,hydrolase activity
Zm00001eb088070,BP,GO:1902531,regulation of intracellular signal transduction
Zm00001eb179670,MF,GO:0046872,metal ion binding
Zm00001eb179670,MF,GO:0008270,zinc ion binding
Zm00001eb103930,MF,GO:0003723,RNA binding
Zm00001eb226310,MF,GO:0005515,protein binding
Zm00001eb226310,CC,GO:0005739,mitochondrion
Zm00001eb301840,MF,GO:0005515,protein binding
Zm00001eb301840,MF,GO:0016301,kinase activity
Zm00001eb148770,MF,GO:0003677,DNA binding
Zm00001eb331940,BP,GO:0006511,ubiquitin-dependent protein catabolic process
Zm00001eb331940,CC,GO:0005634,nucleus
Zm00001eb331940,BP,GO:0016567,protein ubiquitination
Zm00001eb331940,CC,GO:0005737,cytoplasm
Zm00001eb331940,BP,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
Zm00001eb331940,MF,GO:0097602,cullin family protein binding
Zm00001eb331940,BP,GO:0009867,jasmonic acid mediated signaling pathway
Zm00001eb334600,MF,GO:0005515,protein binding
Zm00001eb334600,CC,GO:0005634,nucleus
Zm00001eb334600,CC,GO:0005737,cytoplasm
Zm00001eb157340,CC,GO:0005737,cytoplasm
Zm00001eb228940,CC,GO:0005634,nucleus
Zm00001eb228940,MF,GO:0003746,translation elongation factor activity
Zm00001eb228940,BP,GO:0006414,translational elongation
Zm00001eb085620,BP,GO:0008612,peptidyl-lysine modification to peptidyl-hypusine
Zm00001eb085620,MF,GO:0016740,transferase activity
Zm00001eb085620,MF,GO:0034038,deoxyhypusine synthase activity
Zm00001eb085620,CC,GO:0005737,cytoplasm
Zm00001eb085620,BP,GO:0008216,spermidine metabolic process
Zm00001eb180480,BP,GO:0006952,defense response
Zm00001eb180480,BP,GO:2000031,regulation of salicylic acid mediated signaling pathway
Zm00001eb180480,BP,GO:0012501,programmed cell death
Zm00001eb180480,BP,GO:0009626,plant-type hypersensitive response
Zm00001eb156950,CC,GO:0016020,membrane
Zm00001eb156950,MF,GO:0016740,transferase activity
Zm00001eb156950,CC,GO:0009507,chloroplast
Zm00001eb156950,MF,GO:0046481,digalactosyldiacylglycerol synthase activity
Zm00001eb067040,MF,GO:0046872,metal ion binding
Zm00001eb067040,MF,GO:0016491,oxidoreductase activity
Zm00001eb067040,MF,GO:0031418,L-ascorbic acid binding
Zm00001eb238350,MF,GO:0003680,minor groove of adenine-thymine-rich DNA binding
Zm00001eb238350,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb238350,CC,GO:0005634,nucleus
Zm00001eb238350,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb238350,BP,GO:0010228,vegetative to reproductive phase transition of meristem
Zm00001eb206380,BP,GO:0006412,translation
Zm00001eb206380,MF,GO:0003735,structural constituent of ribosome
Zm00001eb206380,CC,GO:0005840,ribosome
Zm00001eb206380,CC,GO:1990904,ribonucleoprotein complex
